Player: 柯洁, Date: 2015-12-31, Rating: 3691, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 黄云嵩, Date: 2015-07-21, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 赵晨宇
Player: 黄云嵩, Date: 2015-07-20, Rating: 3523, Black and White: 执白, Result: 胜, Opponent: 戎毅
Player: 黄云嵩, Date: 2015-07-19, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 胡然闵
Player: 黄云嵩, Date: 2015-07-17, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 秦悦欣
Player: 黄云嵩, Date: 2015-07-16, Rating: 3523, Black and White: 执白, Result: 负, Opponent: 张策
Player: 黄云嵩, Date: 2015-07-15, Rating: 3523, Black and White: 执黑, Result: 胜, Opponent: 曹潇阳
Player: 黄云嵩, Date: 2015-07-14, Rating: 3523, Black and White: 执黑, Result: 负, Opponent: 陈贤
Player: 黄云嵩, Date: 2015-07-11, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 黄云嵩, Date: 2015-07-04, Rating: 3521, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 黄云嵩, Date: 2015-07-02, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 黄云嵩, Date: 2015-07-01, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 舒一笑
Player: 黄云嵩, Date: 2015-06-30, Rating: 3521, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 黄云嵩, Date: 2015-06-28, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 尹航
Player: 黄云嵩, Date: 2015-06-25, Rating: 3521, Black and White: 执白, Result: 胜, Opponent: 邬光亚
Player: 黄云嵩, Date: 2015-06-13, Rating: 3519, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 黄云嵩, Date: 2015-06-11, Rating: 3519, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 黄云嵩, Date: 2015-06-08, Rating: 3518, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 黄云嵩, Date: 2015-05-28, Rating: 3517, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 黄云嵩, Date: 2015-05-20, Rating: 3517, Black and White: 执黑, Result: 负, Opponent: 毛睿龙
Player: 黄云嵩, Date: 2015-05-16, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 韩一洲
Player: 黄云嵩, Date: 2015-05-10, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 李东勋
Player: 黄云嵩, Date: 2015-05-10, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 罗玄
Player: 黄云嵩, Date: 2015-05-09, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 申真谞
Player: 黄云嵩, Date: 2015-05-08, Rating: 3516, Black and White: 执白, Result: 胜, Opponent: 一力辽
Player: 黄云嵩, Date: 2015-05-08, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 余正麒
Player: 黄云嵩, Date: 2015-05-06, Rating: 3515, Black and White: 执黑, Result: 胜, Opponent: 夏晨琨
Player: 黄云嵩, Date: 2015-05-04, Rating: 3515, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 黄云嵩, Date: 2015-05-03, Rating: 3515, Black and White: 执黑, Result: 胜, Opponent: 刘汤颢
Player: 黄云嵩, Date: 2015-04-29, Rating: 3514, Black and White: 执黑, Result: 胜, Opponent: 胡跃峰
Player: 黄云嵩, Date: 2015-04-22, Rating: 3513, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 黄云嵩, Date: 2015-04-10, Rating: 3511, Black and White: 执白, Result: 负, Opponent: 卞相壹
Player: 黄云嵩, Date: 2015-04-03, Rating: 3510, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 黄云嵩, Date: 2015-03-23, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 黄云嵩, Date: 2015-03-21, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 刘曦
Player: 黄云嵩, Date: 2015-01-26, Rating: 3499, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 李东勋, Date: 2015-12-19, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 李东勋, Date: 2015-12-18, Rating: 3520, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李东勋, Date: 2015-12-18, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 李东勋, Date: 2015-12-17, Rating: 3520, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 李东勋, Date: 2015-12-06, Rating: 3519, Black and White: 执白, Result: 胜, Opponent: 秦悦欣
Player: 李东勋, Date: 2015-12-04, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 陶欣然
Player: 李东勋, Date: 2015-12-02, Rating: 3519, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 李东勋, Date: 2015-12-01, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 李东勋, Date: 2015-11-30, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 廖元赫
Player: 李东勋, Date: 2015-11-29, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 谢科
Player: 李东勋, Date: 2015-11-28, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 李东勋, Date: 2015-11-25, Rating: 3518, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 李东勋, Date: 2015-11-10, Rating: 3516, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 李东勋, Date: 2015-10-19, Rating: 3512, Black and White: 执白, Result: 负, Opponent: 许映皓
Player: 李东勋, Date: 2015-10-17, Rating: 3512, Black and White: 执黑, Result: 负, Opponent: 范蕴若
Player: 李东勋, Date: 2015-10-08, Rating: 3511, Black and White: 执白, Result: 负, Opponent: 高根台
Player: 李东勋, Date: 2015-10-06, Rating: 3511, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 李东勋, Date: 2015-10-02, Rating: 3510, Black and White: 执黑, Result: 负, Opponent: 柳珉滢
Player: 李东勋, Date: 2015-09-24, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 韩态熙
Player: 李东勋, Date: 2015-09-22, Rating: 3510, Black and White: 执黑, Result: 负, Opponent: 洪性志
Player: 李东勋, Date: 2015-09-20, Rating: 3509, Black and White: 执黑, Result: 胜, Opponent: 李志贤
Player: 李东勋, Date: 2015-09-14, Rating: 3509, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 李东勋, Date: 2015-09-05, Rating: 3508, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 李东勋, Date: 2015-09-03, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 崔显宰
Player: 李东勋, Date: 2015-08-26, Rating: 3508, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 李东勋, Date: 2015-08-25, Rating: 3508, Black and White: 执白, Result: 胜, Opponent: 伊田笃史
Player: 李东勋, Date: 2015-08-21, Rating: 3507, Black and White: 执黑, Result: 胜, Opponent: 李元荣
Player: 李东勋, Date: 2015-08-15, Rating: 3507, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 李东勋, Date: 2015-08-10, Rating: 3507, Black and White: 执黑, Result: 胜, Opponent: 朴埈奭
Player: 李东勋, Date: 2015-08-01, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 李东勋, Date: 2015-07-24, Rating: 3506, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 李东勋, Date: 2015-07-17, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 李东勋, Date: 2015-07-13, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 金镇薰
Player: 李东勋, Date: 2015-07-11, Rating: 3506, Black and White: 执黑, Result: 胜, Opponent: 张涛
Player: 李东勋, Date: 2015-07-09, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 安成浚
Player: 李东勋, Date: 2015-07-07, Rating: 3505, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 李东勋, Date: 2015-07-04, Rating: 3505, Black and White: 执黑, Result: 负, Opponent: 金明训
Player: 李东勋, Date: 2015-06-28, Rating: 3505, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 李东勋, Date: 2015-06-25, Rating: 3505, Black and White: 执白, Result: 胜, Opponent: 陈贤
Player: 李东勋, Date: 2015-06-18, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 李东勋, Date: 2015-06-17, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 李东勋, Date: 2015-06-15, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 朴永龙
Player: 李东勋, Date: 2015-06-14, Rating: 3504, Black and White: 执黑, Result: 胜, Opponent: 柳秀沆
Player: 李东勋, Date: 2015-06-13, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 李东勋, Date: 2015-06-10, Rating: 3504, Black and White: 执黑, Result: 负, Opponent: 余正麒
Player: 李东勋, Date: 2015-06-08, Rating: 3504, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 李东勋, Date: 2015-05-28, Rating: 3503, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 李东勋, Date: 2015-05-25, Rating: 3503, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 李东勋, Date: 2015-05-20, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 李东勋, Date: 2015-05-16, Rating: 3502, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 李东勋, Date: 2015-05-10, Rating: 3502, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 李东勋, Date: 2015-05-10, Rating: 3502, Black and White: 执白, Result: 负, Opponent: 李钦诚
Player: 李东勋, Date: 2015-05-09, Rating: 3502, Black and White: 执白, Result: 胜, Opponent: 余正麒
Player: 李东勋, Date: 2015-05-08, Rating: 3502, Black and White: 执黑, Result: 胜, Opponent: 藤村洋辅
Player: 李东勋, Date: 2015-05-08, Rating: 3502, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 李东勋, Date: 2015-05-02, Rating: 3502, Black and White: 执黑, Result: 负, Opponent: 金庭贤
Player: 李东勋, Date: 2015-04-29, Rating: 3502, Black and White: 执黑, Result: 胜, Opponent: 芈昱廷
Player: 李东勋, Date: 2015-04-27, Rating: 3502, Black and White: 执黑, Result: 胜, Opponent: 李瑟娥
Player: 李东勋, Date: 2015-04-25, Rating: 3502, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 李东勋, Date: 2015-04-22, Rating: 3502, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 李东勋, Date: 2015-03-20, Rating: 3500, Black and White: 执白, Result: 胜, Opponent: 李尚宪
Player: 李东勋, Date: 2015-03-17, Rating: 3500, Black and White: 执黑, Result: 负, Opponent: 金真辉
Player: 李东勋, Date: 2015-03-11, Rating: 3500, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 李东勋, Date: 2015-03-03, Rating: 3500, Black and White: 执黑, Result: 胜, Opponent: 宋知勋
Player: 李东勋, Date: 2015-02-26, Rating: 3500, Black and White: 执白, Result: 胜, Opponent: 韩态熙
Player: 李东勋, Date: 2015-02-23, Rating: 3500, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 李东勋, Date: 2015-02-06, Rating: 3499, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 李东勋, Date: 2015-02-04, Rating: 3499, Black and White: 执白, Result: 胜, Opponent: 吴长煜
Player: 李东勋, Date: 2015-02-02, Rating: 3499, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 李东勋, Date: 2015-01-19, Rating: 3497, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 邱峻, Date: 2015-12-06, Rating: 3454, Black and White: 执黑, Result: 胜, Opponent: 谢尔豪
Player: 邱峻, Date: 2015-12-04, Rating: 3454, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 邱峻, Date: 2015-11-13, Rating: 3455, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 邱峻, Date: 2015-11-08, Rating: 3455, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 邱峻, Date: 2015-11-05, Rating: 3455, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 邱峻, Date: 2015-11-03, Rating: 3455, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 邱峻, Date: 2015-10-28, Rating: 3456, Black and White: 执白, Result: 负, Opponent: 钟文靖
Player: 邱峻, Date: 2015-10-26, Rating: 3456, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 邱峻, Date: 2015-10-17, Rating: 3457, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 邱峻, Date: 2015-10-15, Rating: 3457, Black and White: 执白, Result: 负, Opponent: 时越
Player: 邱峻, Date: 2015-10-13, Rating: 3457, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 邱峻, Date: 2015-10-12, Rating: 3457, Black and White: 执白, Result: 胜, Opponent: 童梦成
Player: 邱峻, Date: 2015-10-10, Rating: 3458, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 邱峻, Date: 2015-10-08, Rating: 3458, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 邱峻, Date: 2015-09-28, Rating: 3459, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 邱峻, Date: 2015-09-27, Rating: 3459, Black and White: 执白, Result: 胜, Opponent: 柁嘉熹
Player: 邱峻, Date: 2015-09-26, Rating: 3459, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 邱峻, Date: 2015-09-22, Rating: 3460, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 邱峻, Date: 2015-09-18, Rating: 3460, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 邱峻, Date: 2015-09-05, Rating: 3461, Black and White: 执白, Result: 负, Opponent: 严欢
Player: 邱峻, Date: 2015-09-03, Rating: 3461, Black and White: 执黑, Result: 负, Opponent: 张立
Player: 邱峻, Date: 2015-08-23, Rating: 3462, Black and White: 执黑, Result: 负, Opponent: 韩一洲
Player: 邱峻, Date: 2015-08-21, Rating: 3463, Black and White: 执白, Result: 负, Opponent: 陈昱森
Player: 邱峻, Date: 2015-08-18, Rating: 3463, Black and White: 执白, Result: 胜, Opponent: 金显灿
Player: 邱峻, Date: 2015-07-27, Rating: 3467, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 邱峻, Date: 2015-07-11, Rating: 3470, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 邱峻, Date: 2015-07-04, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 邱峻, Date: 2015-07-02, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 邱峻, Date: 2015-06-30, Rating: 3471, Black and White: 执白, Result: 胜, Opponent: 李钦诚
Player: 邱峻, Date: 2015-06-25, Rating: 3472, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 邱峻, Date: 2015-06-17, Rating: 3473, Black and White: 执黑, Result: 负, Opponent: 国宇征
Player: 邱峻, Date: 2015-06-13, Rating: 3473, Black and White: 执白, Result: 负, Opponent: 韩一洲
Player: 邱峻, Date: 2015-05-28, Rating: 3476, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 邱峻, Date: 2015-05-20, Rating: 3477, Black and White: 执黑, Result: 胜, Opponent: 杨鼎新
Player: 邱峻, Date: 2015-05-16, Rating: 3478, Black and White: 执白, Result: 胜, Opponent: 胡钰函
Player: 邱峻, Date: 2015-05-11, Rating: 3479, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 邱峻, Date: 2015-05-08, Rating: 3479, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 邱峻, Date: 2015-05-06, Rating: 3479, Black and White: 执黑, Result: 胜, Opponent: 刘曦
Player: 邱峻, Date: 2015-04-29, Rating: 3480, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 邱峻, Date: 2015-04-22, Rating: 3481, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 邱峻, Date: 2015-04-07, Rating: 3482, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 邱峻, Date: 2015-04-05, Rating: 3483, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 邱峻, Date: 2015-04-03, Rating: 3483, Black and White: 执黑, Result: 胜, Opponent: 钟文靖
Player: 邱峻, Date: 2015-01-29, Rating: 3487, Black and White: 执白, Result: 负, Opponent: 芈昱廷
Player: 邱峻, Date: 2015-01-27, Rating: 3487, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 邱峻, Date: 2015-01-20, Rating: 3487, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 邱峻, Date: 2015-01-14, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 邱峻, Date: 2015-01-13, Rating: 3488, Black and White: 执黑, Result: 负, Opponent: 柯洁
Player: 邱峻, Date: 2015-01-11, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 柯洁
Player: 彭立尧, Date: 2015-12-06, Rating: 3492, Black and White: 执黑, Result: 负, Opponent: 柁嘉熹
Player: 彭立尧, Date: 2015-12-04, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 杨楷文
Player: 彭立尧, Date: 2015-11-13, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 杨鼎新
Player: 彭立尧, Date: 2015-11-08, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 张涛
Player: 彭立尧, Date: 2015-10-28, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 彭立尧, Date: 2015-10-17, Rating: 3492, Black and White: 执黑, Result: 胜, Opponent: 严欢
Player: 彭立尧, Date: 2015-10-15, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 彭立尧, Date: 2015-10-13, Rating: 3492, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 彭立尧, Date: 2015-10-12, Rating: 3492, Black and White: 执黑, Result: 胜, Opponent: 范廷钰
Player: 彭立尧, Date: 2015-10-10, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 陈贤
Player: 彭立尧, Date: 2015-09-29, Rating: 3492, Black and White: 执黑, Result: 胜, Opponent: 童梦成
Player: 彭立尧, Date: 2015-09-27, Rating: 3492, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 彭立尧, Date: 2015-09-21, Rating: 3491, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 彭立尧, Date: 2015-09-20, Rating: 3491, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 彭立尧, Date: 2015-09-10, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 罗玄
Player: 彭立尧, Date: 2015-09-09, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 柯洁
Player: 彭立尧, Date: 2015-09-08, Rating: 3491, Black and White: 执黑, Result: 胜, Opponent: 罗玄
Player: 彭立尧, Date: 2015-09-05, Rating: 3491, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 彭立尧, Date: 2015-09-03, Rating: 3491, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 彭立尧, Date: 2015-08-04, Rating: 3490, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 彭立尧, Date: 2015-07-17, Rating: 3489, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 彭立尧, Date: 2015-07-04, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 檀啸
Player: 彭立尧, Date: 2015-06-30, Rating: 3489, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 彭立尧, Date: 2015-06-28, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 许嘉阳
Player: 彭立尧, Date: 2015-06-25, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 张涛
Player: 彭立尧, Date: 2015-06-13, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 唐韦星
Player: 彭立尧, Date: 2015-06-08, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 余正麒
Player: 彭立尧, Date: 2015-05-28, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 彭立尧, Date: 2015-05-20, Rating: 3489, Black and White: 执黑, Result: 胜, Opponent: 陈贤
Player: 彭立尧, Date: 2015-05-16, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 彭立尧, Date: 2015-05-11, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 范蕴若
Player: 彭立尧, Date: 2015-05-08, Rating: 3489, Black and White: 执白, Result: 胜, Opponent: 李轩豪
Player: 彭立尧, Date: 2015-05-04, Rating: 3488, Black and White: 执白, Result: 胜, Opponent: 谢科
Player: 彭立尧, Date: 2015-05-03, Rating: 3488, Black and White: 执黑, Result: 胜, Opponent: 陶然
Player: 彭立尧, Date: 2015-04-22, Rating: 3488, Black and White: 执白, Result: 负, Opponent: 范廷钰
Player: 彭立尧, Date: 2015-04-05, Rating: 3487, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 彭立尧, Date: 2015-04-03, Rating: 3487, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 彭立尧, Date: 2015-03-09, Rating: 3486, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 彭立尧, Date: 2015-01-29, Rating: 3485, Black and White: 执白, Result: 负, Opponent: 杨鼎新
Player: 彭立尧, Date: 2015-01-27, Rating: 3485, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 彭立尧, Date: 2015-01-26, Rating: 3485, Black and White: 执黑, Result: 胜, Opponent: 陈潇楠
Player: 彭立尧, Date: 2015-01-20, Rating: 3485, Black and White: 执黑, Result: 负, Opponent: 蔡竞
Player: 申真谞, Date: 2015-12-22, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 金明训
Player: 申真谞, Date: 2015-12-21, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 金明训
Player: 申真谞, Date: 2015-12-16, Rating: 3559, Black and White: 执黑, Result: 负, Opponent: 金明训
Player: 申真谞, Date: 2015-12-14, Rating: 3558, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 申真谞, Date: 2015-11-29, Rating: 3556, Black and White: 执黑, Result: 负, Opponent: 辜梓豪
Player: 申真谞, Date: 2015-11-28, Rating: 3556, Black and White: 执黑, Result: 胜, Opponent: 杨楷文
Player: 申真谞, Date: 2015-11-23, Rating: 3555, Black and White: 执黑, Result: 胜, Opponent: 韩态熙
Player: 申真谞, Date: 2015-11-09, Rating: 3552, Black and White: 执白, Result: 胜, Opponent: 金庭贤
Player: 申真谞, Date: 2015-10-30, Rating: 3550, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 申真谞, Date: 2015-10-26, Rating: 3549, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 申真谞, Date: 2015-10-18, Rating: 3547, Black and White: 执白, Result: 胜, Opponent: 韩态熙
Player: 申真谞, Date: 2015-10-16, Rating: 3547, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 申真谞, Date: 2015-10-14, Rating: 3546, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 申真谞, Date: 2015-10-05, Rating: 3544, Black and White: 执黑, Result: 胜, Opponent: 朴键昊
Player: 申真谞, Date: 2015-10-01, Rating: 3543, Black and White: 执黑, Result: 胜, Opponent: 朴进率
Player: 申真谞, Date: 2015-09-30, Rating: 3542, Black and White: 执白, Result: 胜, Opponent: 朴相俊
Player: 申真谞, Date: 2015-09-25, Rating: 3541, Black and White: 执白, Result: 负, Opponent: 李浩范
Player: 申真谞, Date: 2015-09-22, Rating: 3540, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 申真谞, Date: 2015-09-05, Rating: 3536, Black and White: 执白, Result: 负, Opponent: 韩态熙
Player: 申真谞, Date: 2015-09-03, Rating: 3536, Black and White: 执白, Result: 胜, Opponent: 韩升周
Player: 申真谞, Date: 2015-08-31, Rating: 3535, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 申真谞, Date: 2015-08-27, Rating: 3534, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 申真谞, Date: 2015-08-22, Rating: 3533, Black and White: 执白, Result: 胜, Opponent: 安成浚
Player: 申真谞, Date: 2015-08-13, Rating: 3531, Black and White: 执黑, Result: 胜, Opponent: 朴时烈
Player: 申真谞, Date: 2015-07-20, Rating: 3525, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 申真谞, Date: 2015-07-16, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 申真谞, Date: 2015-07-16, Rating: 3524, Black and White: 执黑, Result: 胜, Opponent: 柳珉滢
Player: 申真谞, Date: 2015-07-15, Rating: 3524, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 申真谞, Date: 2015-07-05, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 闵详然
Player: 申真谞, Date: 2015-06-27, Rating: 3520, Black and White: 执黑, Result: 胜, Opponent: 李浩范
Player: 申真谞, Date: 2015-06-18, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 赵晨宇
Player: 申真谞, Date: 2015-06-17, Rating: 3517, Black and White: 执白, Result: 胜, Opponent: 於之莹
Player: 申真谞, Date: 2015-06-12, Rating: 3515, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 申真谞, Date: 2015-05-31, Rating: 3512, Black and White: 执白, Result: 胜, Opponent: 安国铉
Player: 申真谞, Date: 2015-05-20, Rating: 3509, Black and White: 执黑, Result: 胜, Opponent: 戎毅
Player: 申真谞, Date: 2015-05-19, Rating: 3509, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 申真谞, Date: 2015-05-17, Rating: 3508, Black and White: 执黑, Result: 胜, Opponent: 张亚博
Player: 申真谞, Date: 2015-05-16, Rating: 3508, Black and White: 执白, Result: 负, Opponent: 黄晨
Player: 申真谞, Date: 2015-05-14, Rating: 3507, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 申真谞, Date: 2015-05-12, Rating: 3507, Black and White: 执白, Result: 胜, Opponent: 村川大介
Player: 申真谞, Date: 2015-05-09, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 本木克弥
Player: 申真谞, Date: 2015-05-09, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 黄云嵩
Player: 申真谞, Date: 2015-05-08, Rating: 3506, Black and White: 执白, Result: 胜, Opponent: 张雨澜
Player: 申真谞, Date: 2015-05-08, Rating: 3506, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 申真谞, Date: 2015-04-26, Rating: 3503, Black and White: 执黑, Result: 负, Opponent: 罗玄
Player: 申真谞, Date: 2015-04-14, Rating: 3500, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 申真谞, Date: 2015-04-10, Rating: 3499, Black and White: 执黑, Result: 负, Opponent: 李钦诚
Player: 申真谞, Date: 2015-03-26, Rating: 3496, Black and White: 执黑, Result: 胜, Opponent: 金真辉
Player: 申真谞, Date: 2015-03-25, Rating: 3496, Black and White: 执白, Result: 胜, Opponent: 金真辉
Player: 申真谞, Date: 2015-03-24, Rating: 3496, Black and White: 执黑, Result: 负, Opponent: 金真辉
Player: 申真谞, Date: 2015-03-17, Rating: 3495, Black and White: 执白, Result: 胜, Opponent: 卞相壹
Player: 申真谞, Date: 2015-03-03, Rating: 3492, Black and White: 执白, Result: 胜, Opponent: 黄宰渊
