Player: 李昌镐, Date: 1994-12-30, Rating: 3560, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 大竹英雄, Date: 1994-04-27, Rating: 3265, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1994-04-21, Rating: 3265, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1994-04-07, Rating: 3266, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1994-04-04, Rating: 3266, Black and White: 执白, Result: 负, Opponent: 华学明
Player: 大竹英雄, Date: 1994-03-24, Rating: 3266, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 大竹英雄, Date: 1994-03-20, Rating: 3267, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 大竹英雄, Date: 1994-03-13, Rating: 3267, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 大竹英雄, Date: 1994-03-10, Rating: 3267, Black and White: 执黑, Result: 负, Opponent: 片冈聪
Player: 大竹英雄, Date: 1994-03-03, Rating: 3267, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 大竹英雄, Date: 1994-02-17, Rating: 3267, Black and White: 执黑, Result: 负, Opponent: 工藤纪夫
Player: 大竹英雄, Date: 1994-02-13, Rating: 3268, Black and White: 执白, Result: 胜, Opponent: 青木绅一
Player: 大竹英雄, Date: 1994-02-03, Rating: 3268, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 大竹英雄, Date: 1994-01-20, Rating: 3269, Black and White: 执黑, Result: 负, Opponent: 武宫正树
Player: 大竹英雄, Date: 1994-01-16, Rating: 3269, Black and White: 执黑, Result: 胜, Opponent: 坂田荣男
Player: 山城宏, Date: 1994-12-15, Rating: 3243, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 山城宏, Date: 1994-12-01, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 山城宏, Date: 1994-11-28, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 山城宏, Date: 1994-11-24, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 山城宏, Date: 1994-11-14, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 山城宏, Date: 1994-11-10, Rating: 3246, Black and White: 执白, Result: 胜, Opponent: 小县真树
Player: 山城宏, Date: 1994-10-28, Rating: 3247, Black and White: 执黑, Result: 负, Opponent: 曹大元
Player: 山城宏, Date: 1994-10-18, Rating: 3248, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 山城宏, Date: 1994-10-16, Rating: 3248, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 山城宏, Date: 1994-10-06, Rating: 3249, Black and White: 执黑, Result: 负, Opponent: 杨嘉源
Player: 山城宏, Date: 1994-09-29, Rating: 3250, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 山城宏, Date: 1994-09-25, Rating: 3250, Black and White: 执黑, Result: 胜, Opponent: 后藤俊午
Player: 山城宏, Date: 1994-08-01, Rating: 3253, Black and White: 执白, Result: 胜, Opponent: 陈临新
Player: 山城宏, Date: 1994-07-30, Rating: 3253, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 山城宏, Date: 1994-07-28, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 山城宏, Date: 1994-05-12, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 桥本昌二
Player: 山城宏, Date: 1994-05-09, Rating: 3257, Black and White: 执白, Result: 负, Opponent: 户泽昭宣
Player: 山城宏, Date: 1994-04-18, Rating: 3258, Black and White: 执黑, Result: 胜, Opponent: 酒井猛
Player: 山城宏, Date: 1994-04-18, Rating: 3258, Black and White: 执黑, Result: 胜, Opponent: 川本升
Player: 山城宏, Date: 1994-04-04, Rating: 3258, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 山城宏, Date: 1994-04-02, Rating: 3259, Black and White: 执黑, Result: 胜, Opponent: 林圣贤
Player: 山城宏, Date: 1994-03-31, Rating: 3259, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 山城宏, Date: 1994-03-22, Rating: 3259, Black and White: 执黑, Result: 胜, Opponent: 福井正明
Player: 山城宏, Date: 1994-03-17, Rating: 3260, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 山城宏, Date: 1994-02-17, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 山城宏, Date: 1994-01-27, Rating: 3263, Black and White: 执黑, Result: 胜, Opponent: 渡边礼二
Player: 山城宏, Date: 1994-01-06, Rating: 3264, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 芮乃伟, Date: 1994-12-21, Rating: 3255, Black and White: 执白, Result: 胜, Opponent: 加藤朋子
Player: 芮乃伟, Date: 1994-11-24, Rating: 3255, Black and White: 执黑, Result: 胜, Opponent: 南治亨
Player: 芮乃伟, Date: 1994-11-23, Rating: 3255, Black and White: 执白, Result: 胜, Opponent: 西田荣美
Player: 芮乃伟, Date: 1994-10-06, Rating: 3255, Black and White: 执白, Result: 胜, Opponent: 长谷川直
Player: 芮乃伟, Date: 1994-05-20, Rating: 3255, Black and White: 执白, Result: 负, Opponent: 陆军
Player: 芮乃伟, Date: 1994-05-10, Rating: 3255, Black and White: 执黑, Result: 胜, Opponent: 钱宇平
Player: 曹大元, Date: 1994-12-24, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 曹大元, Date: 1994-12-19, Rating: 3262, Black and White: 执白, Result: 负, Opponent: 方天丰
Player: 曹大元, Date: 1994-12-17, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 华以刚
Player: 曹大元, Date: 1994-12-12, Rating: 3263, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 曹大元, Date: 1994-10-30, Rating: 3264, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 曹大元, Date: 1994-10-28, Rating: 3264, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 曹大元, Date: 1994-10-10, Rating: 3264, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 曹大元, Date: 1994-10-08, Rating: 3264, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 曹大元, Date: 1994-09-29, Rating: 3264, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 曹大元, Date: 1994-09-27, Rating: 3264, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 曹大元, Date: 1994-09-23, Rating: 3263, Black and White: 执白, Result: 负, Opponent: 张文东
Player: 曹大元, Date: 1994-09-18, Rating: 3263, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 曹大元, Date: 1994-09-17, Rating: 3263, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 曹大元, Date: 1994-09-16, Rating: 3263, Black and White: 执白, Result: 胜, Opponent: 汪见虹
Player: 曹大元, Date: 1994-09-02, Rating: 3262, Black and White: 执白, Result: 负, Opponent: 崔圭丙
Player: 曹大元, Date: 1994-08-31, Rating: 3262, Black and White: 执白, Result: 胜, Opponent: 林宣根
Player: 曹大元, Date: 1994-08-16, Rating: 3261, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 曹大元, Date: 1994-08-12, Rating: 3261, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 曹大元, Date: 1994-08-09, Rating: 3261, Black and White: 执白, Result: 负, Opponent: 阮云生
Player: 曹大元, Date: 1994-06-06, Rating: 3259, Black and White: 执黑, Result: 胜, Opponent: 郑弘
Player: 曹大元, Date: 1994-01-25, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 刘菁
Player: 曹大元, Date: 1994-01-05, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 武宫正树, Date: 1994-12-22, Rating: 3249, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 武宫正树, Date: 1994-12-18, Rating: 3248, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 武宫正树, Date: 1994-10-16, Rating: 3245, Black and White: 执黑, Result: 负, Opponent: 张秀英
Player: 武宫正树, Date: 1994-09-29, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 山城宏
Player: 武宫正树, Date: 1994-09-08, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 武宫正树, Date: 1994-08-14, Rating: 3244, Black and White: 执黑, Result: 胜, Opponent: 新垣朱武
Player: 武宫正树, Date: 1994-08-04, Rating: 3244, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 武宫正树, Date: 1994-07-07, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 武宫正树, Date: 1994-06-23, Rating: 3244, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 武宫正树, Date: 1994-06-16, Rating: 3245, Black and White: 执黑, Result: 胜, Opponent: 佐藤昌晴
Player: 武宫正树, Date: 1994-06-13, Rating: 3245, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 武宫正树, Date: 1994-06-13, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 武宫正树, Date: 1994-05-26, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 武宫正树, Date: 1994-05-19, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 东野弘昭
Player: 武宫正树, Date: 1994-05-05, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 武宫正树, Date: 1994-04-28, Rating: 3246, Black and White: 执黑, Result: 负, Opponent: 片冈聪
Player: 武宫正树, Date: 1994-04-14, Rating: 3247, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 武宫正树, Date: 1994-03-30, Rating: 3247, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 武宫正树, Date: 1994-03-13, Rating: 3247, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 武宫正树, Date: 1994-03-03, Rating: 3247, Black and White: 执黑, Result: 胜, Opponent: 山部俊郎
Player: 武宫正树, Date: 1994-02-23, Rating: 3247, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 武宫正树, Date: 1994-02-22, Rating: 3247, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 武宫正树, Date: 1994-02-17, Rating: 3247, Black and White: 执白, Result: 负, Opponent: 淡路修三
Player: 武宫正树, Date: 1994-02-10, Rating: 3247, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 武宫正树, Date: 1994-02-06, Rating: 3247, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 武宫正树, Date: 1994-01-27, Rating: 3247, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 武宫正树, Date: 1994-01-20, Rating: 3247, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 武宫正树, Date: 1994-01-06, Rating: 3247, Black and White: 执黑, Result: 负, Opponent: 林海峰
Player: 今村俊也, Date: 1994-12-14, Rating: 3253, Black and White: 执黑, Result: 胜, Opponent: 矢田直己
Player: 今村俊也, Date: 1994-11-17, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 苑田勇一
Player: 今村俊也, Date: 1994-11-10, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 苑田勇一
Player: 今村俊也, Date: 1994-10-30, Rating: 3253, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 今村俊也, Date: 1994-10-27, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 苑田勇一
Player: 今村俊也, Date: 1994-10-20, Rating: 3253, Black and White: 执白, Result: 负, Opponent: 久岛国夫
Player: 今村俊也, Date: 1994-09-15, Rating: 3254, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 今村俊也, Date: 1994-09-01, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 今村俊也, Date: 1994-06-16, Rating: 3255, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 今村俊也, Date: 1994-05-30, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 石井卫
Player: 今村俊也, Date: 1994-05-30, Rating: 3254, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 今村俊也, Date: 1994-05-22, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 小岛高穗
Player: 今村俊也, Date: 1994-04-11, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 上村邦夫
Player: 今村俊也, Date: 1994-04-11, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 安倍吉辉
Player: 今村俊也, Date: 1994-03-15, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 今村俊也, Date: 1994-03-15, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 淡路修三
Player: 今村俊也, Date: 1994-02-10, Rating: 3253, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 今村俊也, Date: 1994-02-07, Rating: 3253, Black and White: 执黑, Result: 胜, Opponent: 小县真树
Player: 柳时熏, Date: 1994-12-08, Rating: 3258, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 柳时熏, Date: 1994-12-01, Rating: 3258, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 柳时熏, Date: 1994-11-22, Rating: 3258, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 柳时熏, Date: 1994-11-02, Rating: 3258, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 柳时熏, Date: 1994-10-20, Rating: 3258, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 柳时熏, Date: 1994-09-15, Rating: 3256, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 柳时熏, Date: 1994-09-10, Rating: 3256, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 柳时熏, Date: 1994-08-18, Rating: 3255, Black and White: 执黑, Result: 负, Opponent: 杨嘉源
Player: 柳时熏, Date: 1994-08-04, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 石田芳夫
Player: 柳时熏, Date: 1994-07-07, Rating: 3253, Black and White: 执白, Result: 胜, Opponent: 小松英树
Player: 柳时熏, Date: 1994-06-01, Rating: 3252, Black and White: 执白, Result: 胜, Opponent: 石田笃司
Player: 柳时熏, Date: 1994-04-21, Rating: 3249, Black and White: 执白, Result: 胜, Opponent: 石田章
Player: 柳时熏, Date: 1994-03-19, Rating: 3247, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 柳时熏, Date: 1994-02-03, Rating: 3243, Black and White: 执白, Result: 负, Opponent: 横田茂昭
Player: 张文东, Date: 1994-12-27, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 刘菁
Player: 张文东, Date: 1994-12-25, Rating: 3226, Black and White: 执白, Result: 负, Opponent: 刘菁
Player: 张文东, Date: 1994-12-23, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 刘菁
Player: 张文东, Date: 1994-12-21, Rating: 3226, Black and White: 执白, Result: 胜, Opponent: 方天丰
Player: 张文东, Date: 1994-12-19, Rating: 3226, Black and White: 执白, Result: 胜, Opponent: 王元
Player: 张文东, Date: 1994-12-17, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 吴肇毅
Player: 张文东, Date: 1994-12-15, Rating: 3226, Black and White: 执白, Result: 胜, Opponent: 刘小光
Player: 张文东, Date: 1994-10-16, Rating: 3225, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 张文东, Date: 1994-10-10, Rating: 3224, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 张文东, Date: 1994-09-29, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 张文东, Date: 1994-09-27, Rating: 3224, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 张文东, Date: 1994-09-25, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 张文东, Date: 1994-09-23, Rating: 3224, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 张文东, Date: 1994-08-16, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 张文东, Date: 1994-08-12, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 郑弘
Player: 张文东, Date: 1994-08-09, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 张文东, Date: 1994-06-03, Rating: 3226, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 张文东, Date: 1994-05-19, Rating: 3227, Black and White: 执黑, Result: 胜, Opponent: 汪见虹
Player: 张文东, Date: 1994-05-15, Rating: 3227, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 张文东, Date: 1994-05-10, Rating: 3228, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 张文东, Date: 1994-04-04, Rating: 3229, Black and White: 执白, Result: 胜, Opponent: 陈国兴
Player: 张文东, Date: 1994-01-29, Rating: 3231, Black and White: 执白, Result: 负, Opponent: 廖桂永
Player: 张文东, Date: 1994-01-25, Rating: 3231, Black and White: 执白, Result: 胜, Opponent: 梁伟棠
Player: 周鹤洋, Date: 1994-10-30, Rating: 3243, Black and White: 执白, Result: 负, Opponent: 梁建
Player: 周鹤洋, Date: 1994-10-28, Rating: 3243, Black and White: 执白, Result: 负, Opponent: 尹盛铉
Player: 周鹤洋, Date: 1994-06-10, Rating: 3240, Black and White: 执黑, Result: 胜, Opponent: 朱燕铭
Player: 本田邦久, Date: 1994-12-21, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 大山国夫
Player: 本田邦久, Date: 1994-10-09, Rating: 3231, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 本田邦久, Date: 1994-06-26, Rating: 3232, Black and White: 执白, Result: 胜, Opponent: 工藤纪夫
Player: 本田邦久, Date: 1994-06-06, Rating: 3232, Black and White: 执白, Result: 负, Opponent: 石田芳夫
Player: 本田邦久, Date: 1994-03-28, Rating: 3233, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 本田邦久, Date: 1994-03-28, Rating: 3233, Black and White: 执黑, Result: 负, Opponent: 石田章
Player: 本田邦久, Date: 1994-03-24, Rating: 3233, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 本田邦久, Date: 1994-02-27, Rating: 3232, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 本田邦久, Date: 1994-02-24, Rating: 3232, Black and White: 执黑, Result: 胜, Opponent: 小川诚子
Player: 本田邦久, Date: 1994-02-21, Rating: 3232, Black and White: 执白, Result: 胜, Opponent: 石仓升
Player: 俞斌, Date: 1994-12-15, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 方天丰
Player: 俞斌, Date: 1994-10-10, Rating: 3246, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 俞斌, Date: 1994-10-08, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 俞斌, Date: 1994-09-27, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 俞斌, Date: 1994-09-25, Rating: 3245, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 俞斌, Date: 1994-09-23, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 俞斌, Date: 1994-09-18, Rating: 3245, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 俞斌, Date: 1994-09-17, Rating: 3245, Black and White: 执黑, Result: 胜, Opponent: 钱宇平
Player: 俞斌, Date: 1994-08-16, Rating: 3244, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 俞斌, Date: 1994-08-12, Rating: 3244, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 俞斌, Date: 1994-05-15, Rating: 3240, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 俞斌, Date: 1994-05-12, Rating: 3240, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 俞斌, Date: 1994-04-04, Rating: 3238, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 俞斌, Date: 1994-04-02, Rating: 3238, Black and White: 执黑, Result: 胜, Opponent: 崔圭丙
Player: 俞斌, Date: 1994-01-25, Rating: 3233, Black and White: 执白, Result: 负, Opponent: 汪见虹
Player: 金承俊, Date: 1994-11-26, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 金承俊, Date: 1994-11-17, Rating: 3251, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 金承俊, Date: 1994-11-02, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 金承俊, Date: 1994-10-27, Rating: 3251, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 金承俊, Date: 1994-10-17, Rating: 3250, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 金承俊, Date: 1994-09-26, Rating: 3249, Black and White: 执白, Result: 负, Opponent: 梁宰豪
Player: 金承俊, Date: 1994-09-07, Rating: 3249, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 金承俊, Date: 1994-08-31, Rating: 3248, Black and White: 执白, Result: 胜, Opponent: 郑寿铉
Player: 金承俊, Date: 1994-07-31, Rating: 3246, Black and White: 执白, Result: 胜, Opponent: 崔圭丙
Player: 金承俊, Date: 1994-06-09, Rating: 3243, Black and White: 执黑, Result: 负, Opponent: 崔圭丙
Player: 金承俊, Date: 1994-05-16, Rating: 3241, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 金承俊, Date: 1994-05-15, Rating: 3241, Black and White: 执黑, Result: 胜, Opponent: 金秀壮
Player: 东野弘昭, Date: 1994-08-18, Rating: 3217, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 东野弘昭, Date: 1994-05-19, Rating: 3219, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 东野弘昭, Date: 1994-04-28, Rating: 3220, Black and White: 执黑, Result: 胜, Opponent: 中野泰宏
Player: 东野弘昭, Date: 1994-04-21, Rating: 3220, Black and White: 执黑, Result: 负, Opponent: 金岛忠
Player: 东野弘昭, Date: 1994-04-04, Rating: 3221, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 东野弘昭, Date: 1994-03-14, Rating: 3222, Black and White: 执黑, Result: 胜, Opponent: 时本壹
Player: 东野弘昭, Date: 1994-03-10, Rating: 3222, Black and White: 执白, Result: 胜, Opponent: 藤泽秀行
Player: 高尾绅路, Date: 1994-05-26, Rating: 3223, Black and White: 执黑, Result: 负, Opponent: 今村善彰
Player: 高尾绅路, Date: 1994-03-03, Rating: 3223, Black and White: 执白, Result: 胜, Opponent: 河野贵至
Player: 孔杰, Date: 1994-05-18, Rating: 3218, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 常昊, Date: 1994-12-21, Rating: 3266, Black and White: 执白, Result: 负, Opponent: 刘菁
Player: 常昊, Date: 1994-12-19, Rating: 3265, Black and White: 执白, Result: 胜, Opponent: 华学明
Player: 常昊, Date: 1994-12-17, Rating: 3265, Black and White: 执白, Result: 胜, Opponent: 车泽武
Player: 常昊, Date: 1994-12-15, Rating: 3265, Black and White: 执黑, Result: 胜, Opponent: 钱宇平
Player: 常昊, Date: 1994-10-30, Rating: 3258, Black and White: 执白, Result: 胜, Opponent: 崔明勋
Player: 常昊, Date: 1994-10-28, Rating: 3257, Black and White: 执白, Result: 胜, Opponent: 金荣三
Player: 常昊, Date: 1994-10-10, Rating: 3254, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 常昊, Date: 1994-10-08, Rating: 3254, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 常昊, Date: 1994-09-29, Rating: 3252, Black and White: 执白, Result: 胜, Opponent: 钱宇平
Player: 常昊, Date: 1994-09-27, Rating: 3251, Black and White: 执黑, Result: 负, Opponent: 陈临新
Player: 常昊, Date: 1994-09-23, Rating: 3250, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 常昊, Date: 1994-09-18, Rating: 3249, Black and White: 执白, Result: 负, Opponent: 钱宇平
Player: 常昊, Date: 1994-09-17, Rating: 3249, Black and White: 执白, Result: 负, Opponent: 曹大元
Player: 常昊, Date: 1994-09-02, Rating: 3247, Black and White: 执白, Result: 负, Opponent: 林宣根
Player: 常昊, Date: 1994-08-31, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 徐奉洙
Player: 常昊, Date: 1994-06-16, Rating: 3235, Black and White: 执白, Result: 胜, Opponent: 金渭斌
Player: 常昊, Date: 1994-06-10, Rating: 3234, Black and White: 执黑, Result: 负, Opponent: 刘菁
Player: 常昊, Date: 1994-05-20, Rating: 3231, Black and White: 执黑, Result: 胜, Opponent: 段嵘
Player: 常昊, Date: 1994-05-06, Rating: 3229, Black and White: 执黑, Result: 负, Opponent: 钱宇平
Player: 常昊, Date: 1994-04-11, Rating: 3226, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 常昊, Date: 1994-03-23, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 山田规三生
Player: 山田规三生, Date: 1994-10-16, Rating: 3222, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 山田规三生, Date: 1994-10-16, Rating: 3222, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 山田规三生, Date: 1994-10-02, Rating: 3222, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 山田规三生, Date: 1994-09-15, Rating: 3222, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 山田规三生, Date: 1994-08-18, Rating: 3222, Black and White: 执白, Result: 胜, Opponent: 工藤纪夫
Player: 山田规三生, Date: 1994-07-28, Rating: 3222, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 山田规三生, Date: 1994-07-24, Rating: 3222, Black and White: 执白, Result: 胜, Opponent: 上村阳生
Player: 山田规三生, Date: 1994-06-08, Rating: 3220, Black and White: 执黑, Result: 负, Opponent: 釼持丈
Player: 山田规三生, Date: 1994-05-19, Rating: 3220, Black and White: 执黑, Result: 胜, Opponent: 后藤俊午
Player: 山田规三生, Date: 1994-04-27, Rating: 3220, Black and White: 执白, Result: 胜, Opponent: 杨嘉源
Player: 山田规三生, Date: 1994-03-25, Rating: 3219, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 山田规三生, Date: 1994-03-23, Rating: 3218, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 山田规三生, Date: 1994-03-20, Rating: 3218, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 山田规三生, Date: 1994-03-17, Rating: 3218, Black and White: 执黑, Result: 负, Opponent: 大矢浩一
Player: 山田规三生, Date: 1994-03-06, Rating: 3218, Black and White: 执白, Result: 胜, Opponent: 森田道博
Player: 山田规三生, Date: 1994-02-24, Rating: 3218, Black and White: 执黑, Result: 胜, Opponent: 円田秀树
Player: 崔明勋, Date: 1994-12-28, Rating: 3232, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 崔明勋, Date: 1994-12-09, Rating: 3231, Black and White: 执黑, Result: 负, Opponent: 徐能旭
Player: 崔明勋, Date: 1994-11-18, Rating: 3229, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 崔明勋, Date: 1994-11-02, Rating: 3228, Black and White: 执黑, Result: 负, Opponent: 徐奉洙
Player: 崔明勋, Date: 1994-10-30, Rating: 3228, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 崔明勋, Date: 1994-10-28, Rating: 3228, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 崔明勋, Date: 1994-10-24, Rating: 3228, Black and White: 执黑, Result: 负, Opponent: 崔圭丙
Player: 崔明勋, Date: 1994-10-20, Rating: 3228, Black and White: 执白, Result: 负, Opponent: 曹薰铉
