Player: 李世石, Date: 2010-12-24, Rating: 3583, Black and White: 执白, Result: 负, Opponent: 赵惠连
Player: 檀啸, Date: 2010-09-01, Rating: 3459, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 檀啸, Date: 2010-08-10, Rating: 3457, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 檀啸, Date: 2010-08-02, Rating: 3456, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 檀啸, Date: 2010-07-15, Rating: 3454, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 檀啸, Date: 2010-07-10, Rating: 3453, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 檀啸, Date: 2010-07-03, Rating: 3453, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 檀啸, Date: 2010-06-19, Rating: 3451, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 檀啸, Date: 2010-06-12, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 檀啸, Date: 2010-06-03, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 檀啸, Date: 2010-05-29, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 檀啸, Date: 2010-05-15, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 张强
Player: 檀啸, Date: 2010-05-08, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 檀啸, Date: 2010-04-29, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 黄奕中
Player: 檀啸, Date: 2010-04-25, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 陈潇楠
Player: 檀啸, Date: 2010-04-02, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 檀啸, Date: 2010-03-31, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 檀啸, Date: 2010-03-30, Rating: 3439, Black and White: 执黑, Result: 胜, Opponent: 潘非
Player: 檀啸, Date: 2010-03-04, Rating: 3434, Black and White: 执白, Result: 负, Opponent: 张维
Player: 檀啸, Date: 2010-02-07, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 檀啸, Date: 2010-01-27, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 李豪杰
Player: 檀啸, Date: 2010-01-16, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 连笑, Date: 2010-12-18, Rating: 3445, Black and White: 执白, Result: 胜, Opponent: 廖行文
Player: 连笑, Date: 2010-12-11, Rating: 3444, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 连笑, Date: 2010-12-04, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 连笑, Date: 2010-11-16, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 连笑, Date: 2010-11-04, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 张东岳
Player: 连笑, Date: 2010-10-30, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 连笑, Date: 2010-10-21, Rating: 3437, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 连笑, Date: 2010-10-16, Rating: 3436, Black and White: 执白, Result: 负, Opponent: 孙腾宇
Player: 连笑, Date: 2010-10-09, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 连笑, Date: 2010-09-06, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 连笑, Date: 2010-09-04, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 连笑, Date: 2010-07-15, Rating: 3422, Black and White: 执黑, Result: 胜, Opponent: 廖行文
Player: 连笑, Date: 2010-07-10, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 连笑, Date: 2010-07-03, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 连笑, Date: 2010-06-09, Rating: 3416, Black and White: 执白, Result: 负, Opponent: 孟泰龄
Player: 连笑, Date: 2010-06-07, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 连笑, Date: 2010-06-03, Rating: 3415, Black and White: 执黑, Result: 负, Opponent: 汪涛
Player: 连笑, Date: 2010-05-29, Rating: 3415, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 连笑, Date: 2010-05-08, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 连笑, Date: 2010-04-29, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 唐韦星
Player: 连笑, Date: 2010-03-31, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 连笑, Date: 2010-03-30, Rating: 3408, Black and White: 执黑, Result: 胜, Opponent: 李赫
Player: 连笑, Date: 2010-03-09, Rating: 3406, Black and White: 执白, Result: 胜, Opponent: 李豪杰
Player: 连笑, Date: 2010-02-26, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 连笑, Date: 2010-02-25, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 连笑, Date: 2010-02-23, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 唐韦星
Player: 连笑, Date: 2010-01-25, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 廖行文
Player: 连笑, Date: 2010-01-20, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 王祥云
Player: 连笑, Date: 2010-01-19, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 范蔚菁
Player: 山下敬吾, Date: 2010-12-23, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 山下敬吾, Date: 2010-12-16, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 山下敬吾, Date: 2010-12-09, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 沟上知亲
Player: 山下敬吾, Date: 2010-11-26, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-11-26, Rating: 3396, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-11-25, Rating: 3396, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 山下敬吾, Date: 2010-11-25, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 山下敬吾, Date: 2010-11-16, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-11-09, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-11-04, Rating: 3398, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 山下敬吾, Date: 2010-10-28, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-10-21, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 濑户大树
Player: 山下敬吾, Date: 2010-10-13, Rating: 3400, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 山下敬吾, Date: 2010-10-02, Rating: 3401, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 山下敬吾, Date: 2010-09-30, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 山下敬吾, Date: 2010-09-27, Rating: 3402, Black and White: 执白, Result: 负, Opponent: 井山裕太
Player: 山下敬吾, Date: 2010-09-23, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 潘善琪
Player: 山下敬吾, Date: 2010-09-19, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 山下敬吾, Date: 2010-09-16, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 山下敬吾, Date: 2010-09-09, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 汪涛
Player: 山下敬吾, Date: 2010-09-08, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 梁宰豪
Player: 山下敬吾, Date: 2010-09-04, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 安斋伸彰
Player: 山下敬吾, Date: 2010-09-02, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-08-26, Rating: 3404, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 山下敬吾, Date: 2010-08-19, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 中野宽也
Player: 山下敬吾, Date: 2010-08-12, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 山下敬吾, Date: 2010-08-05, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 山下敬吾, Date: 2010-07-29, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 李沂修
Player: 山下敬吾, Date: 2010-07-22, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 加藤充志
Player: 山下敬吾, Date: 2010-07-15, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 林汉杰
Player: 山下敬吾, Date: 2010-07-08, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 麦克雷蒙
Player: 山下敬吾, Date: 2010-06-28, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 山下敬吾, Date: 2010-06-24, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2010-06-21, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-06-17, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 山下敬吾, Date: 2010-06-14, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 沟上知亲
Player: 山下敬吾, Date: 2010-06-08, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 山下敬吾, Date: 2010-06-03, Rating: 3404, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2010-05-26, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 山下敬吾, Date: 2010-05-11, Rating: 3401, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 山下敬吾, Date: 2010-05-06, Rating: 3401, Black and White: 执黑, Result: 负, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2010-04-29, Rating: 3401, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 山下敬吾, Date: 2010-04-22, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 山下敬吾, Date: 2010-04-19, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 山下敬吾, Date: 2010-04-12, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 山下敬吾, Date: 2010-04-08, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-04-05, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 山下敬吾, Date: 2010-04-01, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 山下敬吾, Date: 2010-03-29, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 古力
Player: 山下敬吾, Date: 2010-03-27, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 山下敬吾, Date: 2010-03-25, Rating: 3399, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-03-18, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 山下敬吾, Date: 2010-03-15, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 山下敬吾, Date: 2010-03-04, Rating: 3398, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-02-28, Rating: 3398, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2010-02-25, Rating: 3398, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-02-18, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 山下敬吾, Date: 2010-02-13, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 山下敬吾, Date: 2010-02-11, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 山下敬吾, Date: 2010-02-03, Rating: 3397, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-02-01, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 高木祥一
Player: 山下敬吾, Date: 2010-02-01, Rating: 3397, Black and White: 执白, Result: 胜, Opponent: 潘善琪
Player: 山下敬吾, Date: 2010-01-27, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-01-21, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 山下敬吾, Date: 2010-01-14, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2010-01-07, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 白洪淅, Date: 2010-12-29, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 白洪淅, Date: 2010-11-09, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 白洪淅, Date: 2010-09-27, Rating: 3417, Black and White: 执白, Result: 胜, Opponent: 李熙星
Player: 白洪淅, Date: 2010-08-02, Rating: 3410, Black and White: 执黑, Result: 胜, Opponent: 姜儒泽
Player: 白洪淅, Date: 2010-07-15, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 白洪淅, Date: 2010-07-09, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 白洪淅, Date: 2010-07-06, Rating: 3407, Black and White: 执黑, Result: 胜, Opponent: 朴承华
Player: 白洪淅, Date: 2010-06-29, Rating: 3406, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 白洪淅, Date: 2010-06-17, Rating: 3405, Black and White: 执白, Result: 负, Opponent: 安国铉
Player: 白洪淅, Date: 2010-06-11, Rating: 3404, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 白洪淅, Date: 2010-05-04, Rating: 3402, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 白洪淅, Date: 2010-04-19, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 金亨奂
Player: 白洪淅, Date: 2010-04-07, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 金光植
Player: 白洪淅, Date: 2010-01-16, Rating: 3391, Black and White: 执白, Result: 负, Opponent: 韩雄奎
Player: 牛雨田, Date: 2010-12-18, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 毛睿龙
Player: 牛雨田, Date: 2010-12-11, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 牛雨田, Date: 2010-12-04, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 牛雨田, Date: 2010-11-16, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 牛雨田, Date: 2010-10-30, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 牛雨田, Date: 2010-10-21, Rating: 3391, Black and White: 执黑, Result: 负, Opponent: 汪涛
Player: 牛雨田, Date: 2010-10-16, Rating: 3391, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 牛雨田, Date: 2010-10-09, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 牛雨田, Date: 2010-09-04, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 黄晨
Player: 牛雨田, Date: 2010-09-01, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 彭立尧
Player: 牛雨田, Date: 2010-08-10, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 丁烈
Player: 牛雨田, Date: 2010-08-06, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 韩尚勋
Player: 牛雨田, Date: 2010-08-04, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 李浩范
Player: 牛雨田, Date: 2010-06-19, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 牛雨田, Date: 2010-06-17, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 江维杰
Player: 牛雨田, Date: 2010-06-15, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 黄晨
Player: 牛雨田, Date: 2010-06-12, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 牛雨田, Date: 2010-06-07, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 牛雨田, Date: 2010-06-03, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 牛雨田, Date: 2010-05-29, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 牛雨田, Date: 2010-05-15, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 李轩豪
Player: 牛雨田, Date: 2010-05-08, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 牛雨田, Date: 2010-04-29, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 牛雨田, Date: 2010-04-25, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 牛雨田, Date: 2010-04-23, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 朴志恩
Player: 牛雨田, Date: 2010-04-02, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 牛雨田, Date: 2010-03-31, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 胡煜清
Player: 牛雨田, Date: 2010-03-30, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 张维
Player: 牛雨田, Date: 2010-03-21, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 牛雨田, Date: 2010-03-05, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 王昊洋
Player: 牛雨田, Date: 2010-03-04, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 孙力
Player: 牛雨田, Date: 2010-03-01, Rating: 3387, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 牛雨田, Date: 2010-02-05, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 牛雨田, Date: 2010-01-29, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 李豪杰
Player: 牛雨田, Date: 2010-01-27, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 牛雨田, Date: 2010-01-16, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 李圣宰
Player: 唐韦星, Date: 2010-12-11, Rating: 3416, Black and White: 执白, Result: 负, Opponent: 李劼
Player: 唐韦星, Date: 2010-12-04, Rating: 3415, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 唐韦星, Date: 2010-11-16, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 唐韦星, Date: 2010-11-04, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 李康
Player: 唐韦星, Date: 2010-10-27, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 杨鼎新
Player: 唐韦星, Date: 2010-10-21, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 唐韦星, Date: 2010-10-16, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 唐韦星, Date: 2010-10-09, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 陶欣然
Player: 唐韦星, Date: 2010-09-06, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 张强
Player: 唐韦星, Date: 2010-09-04, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 钟文靖
Player: 唐韦星, Date: 2010-07-15, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 唐韦星, Date: 2010-07-10, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 唐韦星, Date: 2010-07-03, Rating: 3404, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 唐韦星, Date: 2010-06-19, Rating: 3403, Black and White: 执白, Result: 胜, Opponent: 崔灿
Player: 唐韦星, Date: 2010-06-12, Rating: 3402, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 唐韦星, Date: 2010-06-03, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 唐韦星, Date: 2010-05-29, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 唐韦星, Date: 2010-05-15, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 唐韦星, Date: 2010-05-08, Rating: 3398, Black and White: 执白, Result: 负, Opponent: 王煜辉
Player: 唐韦星, Date: 2010-04-29, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 连笑
Player: 唐韦星, Date: 2010-04-25, Rating: 3396, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 唐韦星, Date: 2010-03-30, Rating: 3393, Black and White: 执白, Result: 负, Opponent: 王昊洋
Player: 唐韦星, Date: 2010-02-23, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 连笑
Player: 唐韦星, Date: 2010-01-25, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 芈昱廷
Player: 唐韦星, Date: 2010-01-21, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 张维
Player: 唐韦星, Date: 2010-01-20, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 胡跃峰
Player: 唐韦星, Date: 2010-01-19, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 刘宇
Player: 陶欣然, Date: 2010-12-18, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 陶欣然, Date: 2010-12-11, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 陶欣然, Date: 2010-12-04, Rating: 3417, Black and White: 执白, Result: 胜, Opponent: 彭立尧
Player: 陶欣然, Date: 2010-11-16, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 汪涛
Player: 陶欣然, Date: 2010-10-30, Rating: 3412, Black and White: 执白, Result: 负, Opponent: 钟文靖
Player: 陶欣然, Date: 2010-10-16, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 陶欣然, Date: 2010-10-09, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 唐韦星
Player: 陶欣然, Date: 2010-08-06, Rating: 3401, Black and White: 执白, Result: 负, Opponent: 许映皓
Player: 陶欣然, Date: 2010-06-12, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 范廷钰
Player: 陶欣然, Date: 2010-05-29, Rating: 3394, Black and White: 执白, Result: 负, Opponent: 檀啸
Player: 陶欣然, Date: 2010-01-25, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 李轩豪
Player: 陶欣然, Date: 2010-01-21, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 陈浩
Player: 陶欣然, Date: 2010-01-20, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 方捷
Player: 陶欣然, Date: 2010-01-19, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 尹廓
Player: 河野临, Date: 2010-12-09, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 山田拓自
Player: 河野临, Date: 2010-11-18, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 高木祥一
Player: 河野临, Date: 2010-11-11, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 河野临, Date: 2010-11-11, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 时本壹
Player: 河野临, Date: 2010-11-08, Rating: 3364, Black and White: 执白, Result: 胜, Opponent: 富士田明彦
Player: 河野临, Date: 2010-10-21, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 铃木步
Player: 河野临, Date: 2010-10-14, Rating: 3361, Black and White: 执黑, Result: 胜, Opponent: 内田修平
Player: 河野临, Date: 2010-10-07, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 鹤山淳志
Player: 河野临, Date: 2010-10-04, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 一力辽
Player: 河野临, Date: 2010-09-30, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 加藤充志
Player: 河野临, Date: 2010-09-16, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 河野临, Date: 2010-09-12, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 陈嘉锐
Player: 河野临, Date: 2010-09-09, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 小县真树
Player: 河野临, Date: 2010-09-06, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 苏耀国
Player: 河野临, Date: 2010-09-02, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 河野临, Date: 2010-08-28, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 潘善琪
Player: 河野临, Date: 2010-08-26, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 河野临, Date: 2010-08-19, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 河野临, Date: 2010-08-05, Rating: 3361, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 河野临, Date: 2010-07-29, Rating: 3362, Black and White: 执黑, Result: 胜, Opponent: 酒井真树
Player: 河野临, Date: 2010-07-22, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 金秀俊
Player: 河野临, Date: 2010-07-15, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 河野临, Date: 2010-07-08, Rating: 3363, Black and White: 执黑, Result: 负, Opponent: 林子渊
Player: 河野临, Date: 2010-07-01, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 井山裕太
Player: 河野临, Date: 2010-06-24, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 中野宽也
Player: 河野临, Date: 2010-06-17, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 河野临, Date: 2010-06-10, Rating: 3365, Black and White: 执黑, Result: 胜, Opponent: 山田晋次
Player: 河野临, Date: 2010-06-03, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 小县真树
Player: 河野临, Date: 2010-05-27, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 井泽秋乃
Player: 河野临, Date: 2010-05-20, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 今村俊也
Player: 河野临, Date: 2010-05-13, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 大矢浩一
Player: 河野临, Date: 2010-04-28, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 河野临, Date: 2010-04-08, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 桥本雄二郎
Player: 河野临, Date: 2010-03-25, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 林汉杰
Player: 河野临, Date: 2010-03-18, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 向井千瑛
Player: 河野临, Date: 2010-03-14, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 河野临, Date: 2010-03-11, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 彦坂直人
Player: 河野临, Date: 2010-03-06, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 河野临, Date: 2010-02-28, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 河野临, Date: 2010-02-25, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 李沂修
