Player: 李昌镐, Date: 2006-12-20, Rating: 3489, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 陈耀烨, Date: 2006-10-25, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 陈耀烨, Date: 2006-10-23, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 陈耀烨, Date: 2006-10-21, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 陈耀烨, Date: 2006-10-12, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 陈耀烨, Date: 2006-09-28, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 陈耀烨, Date: 2006-09-27, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 陈耀烨, Date: 2006-09-08, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 徐奉洙
Player: 陈耀烨, Date: 2006-09-06, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 陈耀烨, Date: 2006-08-26, Rating: 3431, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2006-08-22, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 陈耀烨, Date: 2006-08-17, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 金亨奂
Player: 陈耀烨, Date: 2006-08-16, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 陈耀烨, Date: 2006-08-14, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 金秀勇
Player: 陈耀烨, Date: 2006-08-05, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 陈耀烨, Date: 2006-08-03, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2006-07-27, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 冯伟
Player: 陈耀烨, Date: 2006-07-20, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 李康
Player: 陈耀烨, Date: 2006-07-13, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 张伟金
Player: 陈耀烨, Date: 2006-07-08, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 陈耀烨, Date: 2006-07-01, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 岳亮
Player: 陈耀烨, Date: 2006-06-29, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 陈耀烨, Date: 2006-06-27, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 陈耀烨, Date: 2006-06-24, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 陈耀烨, Date: 2006-06-15, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 陈耀烨, Date: 2006-06-10, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 陈耀烨, Date: 2006-06-03, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 陈耀烨, Date: 2006-05-24, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 陈耀烨, Date: 2006-05-24, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 陈耀烨, Date: 2006-05-22, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 陈耀烨, Date: 2006-05-17, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 金东熙
Player: 陈耀烨, Date: 2006-05-15, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 陈耀烨, Date: 2006-05-11, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 陈耀烨, Date: 2006-04-21, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2006-04-19, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2006-04-17, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 陈耀烨, Date: 2006-04-03, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2006-03-30, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 陈耀烨, Date: 2006-03-27, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 陈耀烨, Date: 2006-03-13, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 陈耀烨, Date: 2006-03-11, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 陈耀烨, Date: 2006-03-08, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2006-03-06, Rating: 3429, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 陈耀烨, Date: 2006-02-24, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 丁伟
Player: 陈耀烨, Date: 2006-02-22, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 陈耀烨, Date: 2006-02-17, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 陈耀烨, Date: 2006-02-09, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 陈耀烨, Date: 2006-02-08, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 陈耀烨, Date: 2006-02-07, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 陈耀烨, Date: 2006-01-23, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 陈耀烨, Date: 2006-01-17, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 张栩, Date: 2006-12-25, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2006-12-21, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 张栩, Date: 2006-12-14, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-12-12, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 张栩, Date: 2006-12-07, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2006-11-30, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2006-11-25, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 张栩, Date: 2006-11-23, Rating: 3447, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2006-11-16, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2006-11-02, Rating: 3447, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-10-28, Rating: 3447, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-10-26, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2006-10-23, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2006-10-21, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-10-18, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-10-15, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2006-10-14, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 张栩, Date: 2006-10-11, Rating: 3448, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-10-07, Rating: 3448, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 张栩, Date: 2006-10-05, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 张栩, Date: 2006-10-02, Rating: 3449, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 张栩, Date: 2006-09-28, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-09-20, Rating: 3449, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-09-16, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 张栩, Date: 2006-09-14, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 张栩, Date: 2006-09-08, Rating: 3450, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-09-04, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 张栩, Date: 2006-09-01, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 张栩, Date: 2006-08-30, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 张栩, Date: 2006-08-28, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 张栩, Date: 2006-08-26, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 张栩, Date: 2006-08-21, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 张栩, Date: 2006-08-20, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 山田规喜
Player: 张栩, Date: 2006-08-17, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2006-08-09, Rating: 3450, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 张栩, Date: 2006-08-03, Rating: 3450, Black and White: 执白, Result: 胜, Opponent: 石田章
Player: 张栩, Date: 2006-07-27, Rating: 3450, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2006-07-24, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 张栩, Date: 2006-07-20, Rating: 3449, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 张栩, Date: 2006-07-12, Rating: 3449, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2006-07-06, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2006-07-03, Rating: 3449, Black and White: 执黑, Result: 胜, Opponent: 大矢浩一
Player: 张栩, Date: 2006-06-29, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 张栩, Date: 2006-06-22, Rating: 3448, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 张栩, Date: 2006-06-08, Rating: 3447, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2006-06-01, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 张栩, Date: 2006-05-29, Rating: 3446, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 张栩, Date: 2006-05-22, Rating: 3446, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-05-03, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-05-02, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 张栩, Date: 2006-05-01, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 张栩, Date: 2006-04-20, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 张栩, Date: 2006-04-17, Rating: 3441, Black and White: 执白, Result: 胜, Opponent: 杨嘉源
Player: 张栩, Date: 2006-04-13, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 张栩, Date: 2006-04-10, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 张栩, Date: 2006-04-08, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 洛佩斯
Player: 张栩, Date: 2006-03-30, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 苏耀国
Player: 张栩, Date: 2006-03-23, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 张栩, Date: 2006-03-20, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2006-03-16, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 沟上知亲
Player: 张栩, Date: 2006-03-09, Rating: 3435, Black and White: 执白, Result: 负, Opponent: 山田规三生
Player: 张栩, Date: 2006-03-02, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 植木善大
Player: 张栩, Date: 2006-02-23, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 张栩, Date: 2006-02-09, Rating: 3432, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张栩, Date: 2006-02-02, Rating: 3431, Black and White: 执黑, Result: 胜, Opponent: 黄孟正
Player: 张栩, Date: 2006-01-26, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 张栩, Date: 2006-01-19, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 张栩, Date: 2006-01-12, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 高木祥一
Player: 张栩, Date: 2006-01-06, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 赵汉乘, Date: 2006-12-21, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2006-12-12, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2006-12-10, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 赵汉乘, Date: 2006-12-06, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2006-11-23, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2006-11-20, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2006-11-16, Rating: 3433, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2006-11-07, Rating: 3432, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2006-10-30, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 赵汉乘, Date: 2006-10-26, Rating: 3432, Black and White: 执白, Result: 胜, Opponent: 金惠敏
Player: 赵汉乘, Date: 2006-10-20, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 高根台
Player: 赵汉乘, Date: 2006-10-13, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 赵汉乘, Date: 2006-10-10, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2006-09-29, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 赵汉乘, Date: 2006-09-26, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 金明完
Player: 赵汉乘, Date: 2006-09-22, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 赵汉乘, Date: 2006-09-20, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 赵汉乘, Date: 2006-09-18, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 姜勋(大)
Player: 赵汉乘, Date: 2006-09-12, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 赵汉乘, Date: 2006-09-06, Rating: 3430, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 赵汉乘, Date: 2006-08-28, Rating: 3430, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 赵汉乘, Date: 2006-08-26, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 赵汉乘, Date: 2006-08-12, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 徐健佑
Player: 赵汉乘, Date: 2006-08-04, Rating: 3430, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2006-07-29, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 安祚永
Player: 赵汉乘, Date: 2006-07-11, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 李载雄
Player: 赵汉乘, Date: 2006-07-09, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2006-07-06, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 尹盛铉
Player: 赵汉乘, Date: 2006-06-29, Rating: 3428, Black and White: 执黑, Result: 负, Opponent: 洪性志
Player: 赵汉乘, Date: 2006-06-26, Rating: 3428, Black and White: 执白, Result: 负, Opponent: 温昭珍
Player: 赵汉乘, Date: 2006-06-16, Rating: 3427, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 赵汉乘, Date: 2006-05-28, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 赵汉乘, Date: 2006-05-25, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 全瑛圭
Player: 赵汉乘, Date: 2006-05-17, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 赵汉乘, Date: 2006-05-15, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 赵汉乘, Date: 2006-05-12, Rating: 3426, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 赵汉乘, Date: 2006-05-04, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 睦镇硕
Player: 赵汉乘, Date: 2006-04-30, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 金荣三
Player: 赵汉乘, Date: 2006-04-28, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 赵汉乘, Date: 2006-04-18, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 李载雄
Player: 赵汉乘, Date: 2006-04-08, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 赵汉乘, Date: 2006-04-03, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 赵汉乘, Date: 2006-02-22, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 赵汉乘, Date: 2006-02-21, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 李喆, Date: 2006-12-23, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 李喆, Date: 2006-12-21, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 张英挺
Player: 李喆, Date: 2006-12-16, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 李喆, Date: 2006-12-09, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 李喆, Date: 2006-11-30, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 李喆, Date: 2006-11-25, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 丁烈
Player: 李喆, Date: 2006-11-18, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 李喆, Date: 2006-11-15, Rating: 3419, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 李喆, Date: 2006-11-14, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 夏大铭
Player: 李喆, Date: 2006-11-13, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 鹤山淳志
Player: 李喆, Date: 2006-11-11, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 李喆, Date: 2006-11-02, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 李喆, Date: 2006-10-28, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 李喆, Date: 2006-10-25, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 李喆, Date: 2006-10-23, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 李喆, Date: 2006-10-21, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 李喆, Date: 2006-10-12, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 古力
Player: 李喆, Date: 2006-08-05, Rating: 3415, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 李喆, Date: 2006-07-27, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 李喆, Date: 2006-07-21, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 曹恒梃
Player: 李喆, Date: 2006-07-08, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 李喆, Date: 2006-07-01, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 李喆, Date: 2006-06-29, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 李喆, Date: 2006-06-27, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 李喆, Date: 2006-06-24, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 岳亮
Player: 李喆, Date: 2006-06-15, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 李喆, Date: 2006-06-10, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 李喆, Date: 2006-06-03, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 李喆, Date: 2006-05-24, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 李喆, Date: 2006-05-24, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 古力
Player: 李喆, Date: 2006-05-11, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 李喆, Date: 2006-04-28, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 李喆, Date: 2006-04-20, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 李喆, Date: 2006-04-15, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 李喆, Date: 2006-03-30, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 李喆, Date: 2006-03-27, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 李喆, Date: 2006-02-27, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 李喆, Date: 2006-02-11, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 李喆, Date: 2006-02-10, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 李喆, Date: 2006-02-09, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 李喆, Date: 2006-02-07, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 李喆, Date: 2006-02-06, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 张立
Player: 李喆, Date: 2006-01-17, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 李康
Player: 姜东润, Date: 2006-11-15, Rating: 3439, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 姜东润, Date: 2006-11-14, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 黄翊祖
Player: 姜东润, Date: 2006-11-13, Rating: 3438, Black and White: 执黑, Result: 负, Opponent: 林书阳
Player: 姜东润, Date: 2006-11-11, Rating: 3438, Black and White: 执白, Result: 负, Opponent: 李熙星
Player: 姜东润, Date: 2006-10-28, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 姜东润, Date: 2006-10-13, Rating: 3436, Black and White: 执黑, Result: 负, Opponent: 安祚永
Player: 姜东润, Date: 2006-09-30, Rating: 3435, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 姜东润, Date: 2006-09-22, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 姜东润, Date: 2006-09-06, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 姜东润, Date: 2006-08-20, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 姜东润, Date: 2006-08-13, Rating: 3432, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 姜东润, Date: 2006-07-27, Rating: 3430, Black and White: 执白, Result: 胜, Opponent: 金炯佑
Player: 姜东润, Date: 2006-07-18, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 陈时映
Player: 姜东润, Date: 2006-07-13, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 姜东润, Date: 2006-07-11, Rating: 3429, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 姜东润, Date: 2006-07-07, Rating: 3428, Black and White: 执黑, Result: 胜, Opponent: 洪性志
Player: 姜东润, Date: 2006-06-22, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 姜东润, Date: 2006-06-08, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 梁宰豪
Player: 姜东润, Date: 2006-05-30, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 姜东润, Date: 2006-05-28, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 姜东润, Date: 2006-05-14, Rating: 3423, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 姜东润, Date: 2006-04-28, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 姜东润, Date: 2006-04-23, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 姜东润, Date: 2006-04-12, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 郑大相
Player: 姜东润, Date: 2006-03-21, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 金主镐
Player: 姜东润, Date: 2006-03-18, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 金明完
Player: 姜东润, Date: 2006-01-17, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 朴炳奎
Player: 周鹤洋, Date: 2006-12-30, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 周鹤洋, Date: 2006-12-29, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 邱峻
Player: 周鹤洋, Date: 2006-12-23, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 张维
Player: 周鹤洋, Date: 2006-12-16, Rating: 3383, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 周鹤洋, Date: 2006-12-09, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 赵哲伦
Player: 周鹤洋, Date: 2006-11-30, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 周鹤洋, Date: 2006-11-25, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 周鹤洋, Date: 2006-11-18, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 周鹤洋, Date: 2006-11-11, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 周鹤洋, Date: 2006-11-08, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 王东亮
Player: 周鹤洋, Date: 2006-11-02, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 周鹤洋, Date: 2006-10-25, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 周鹤洋, Date: 2006-10-21, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 周鹤洋, Date: 2006-10-12, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 蓝天
Player: 周鹤洋, Date: 2006-10-09, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 罗洗河
