Player: 李世石, Date: 2008-12-26, Rating: 3582, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 周鹤洋, Date: 2008-02-23, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 王檄
Player: 周鹤洋, Date: 2008-02-21, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 周鹤洋, Date: 2008-02-02, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 周鹤洋, Date: 2008-01-31, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 马笑冰
Player: 周鹤洋, Date: 2008-01-29, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 时越
Player: 周鹤洋, Date: 2008-01-07, Rating: 3415, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 周鹤洋, Date: 2008-01-06, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 娄玺
Player: 李映九, Date: 2008-12-27, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 李映九, Date: 2008-11-19, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 李映九, Date: 2008-11-18, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 李映九, Date: 2008-11-17, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 李映九, Date: 2008-11-15, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 李映九, Date: 2008-11-06, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 李映九, Date: 2008-11-01, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 李映九, Date: 2008-10-26, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 柳东完
Player: 李映九, Date: 2008-10-17, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 李映九, Date: 2008-10-02, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 姜儒泽
Player: 李映九, Date: 2008-09-25, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 韩尚勋
Player: 李映九, Date: 2008-09-06, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 李映九, Date: 2008-09-05, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 李映九, Date: 2008-09-03, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 李映九, Date: 2008-08-12, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 金炯佑
Player: 李映九, Date: 2008-08-10, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 李映九, Date: 2008-08-01, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 王垚
Player: 李映九, Date: 2008-07-31, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 李映九, Date: 2008-07-25, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 李廷宇
Player: 李映九, Date: 2008-07-23, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 韩尚勋
Player: 李映九, Date: 2008-07-21, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 李映九, Date: 2008-07-17, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 李映九, Date: 2008-07-09, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 洪性志
Player: 李映九, Date: 2008-07-06, Rating: 3419, Black and White: 执黑, Result: 负, Opponent: 崔明勋
Player: 李映九, Date: 2008-07-05, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 李映九, Date: 2008-06-26, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 李映九, Date: 2008-06-24, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 李映九, Date: 2008-05-29, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 王雷
Player: 李映九, Date: 2008-05-22, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 李映九, Date: 2008-05-21, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 李廷宇
Player: 李映九, Date: 2008-05-19, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 李映九, Date: 2008-05-15, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 李映九, Date: 2008-05-11, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 李相勋(小)
Player: 李映九, Date: 2008-05-10, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 李映九, Date: 2008-05-06, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 李映九, Date: 2008-04-30, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 李映九, Date: 2008-04-27, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 李映九, Date: 2008-04-17, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 李映九, Date: 2008-04-14, Rating: 3417, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 李映九, Date: 2008-04-12, Rating: 3417, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 李映九, Date: 2008-03-29, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 李映九, Date: 2008-03-22, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 李映九, Date: 2008-02-19, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 李映九, Date: 2008-02-18, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 李映九, Date: 2008-02-15, Rating: 3416, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 李映九, Date: 2008-02-14, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 李映九, Date: 2008-02-12, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 李映九, Date: 2008-02-11, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 李映九, Date: 2008-01-19, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 井山裕太, Date: 2008-12-25, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 井山裕太, Date: 2008-12-18, Rating: 3426, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 井山裕太, Date: 2008-12-11, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 秋山次郎
Player: 井山裕太, Date: 2008-12-04, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 井山裕太, Date: 2008-11-27, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 井山裕太, Date: 2008-11-24, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 向井千瑛
Player: 井山裕太, Date: 2008-11-19, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 井山裕太, Date: 2008-11-18, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 井山裕太, Date: 2008-11-17, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 李映九
Player: 井山裕太, Date: 2008-11-16, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 井山裕太, Date: 2008-11-13, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 仲邑信也
Player: 井山裕太, Date: 2008-11-05, Rating: 3423, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-10-30, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2008-10-23, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 井山裕太, Date: 2008-10-15, Rating: 3422, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-10-08, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-10-02, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 井山裕太, Date: 2008-09-24, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-09-20, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 井山裕太, Date: 2008-09-17, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2008-09-13, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 井山裕太, Date: 2008-09-11, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 井山裕太, Date: 2008-09-08, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-09-04, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 井山裕太, Date: 2008-08-21, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 井山裕太, Date: 2008-08-14, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2008-08-11, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 井山裕太, Date: 2008-08-07, Rating: 3421, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 井山裕太, Date: 2008-08-04, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 万波奈穗
Player: 井山裕太, Date: 2008-07-24, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 井山裕太, Date: 2008-07-19, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 井山裕太, Date: 2008-07-17, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 井山裕太, Date: 2008-07-10, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 井山裕太, Date: 2008-07-03, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 井山裕太, Date: 2008-06-30, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 安藤和繁
Player: 井山裕太, Date: 2008-06-26, Rating: 3420, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-06-19, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 金秀俊
Player: 井山裕太, Date: 2008-06-12, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 井山裕太, Date: 2008-06-09, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-06-05, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 井山裕太, Date: 2008-06-02, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 堀本满成
Player: 井山裕太, Date: 2008-05-29, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 黄翊祖
Player: 井山裕太, Date: 2008-05-19, Rating: 3420, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2008-05-15, Rating: 3419, Black and White: 执白, Result: 胜, Opponent: 河野临
Player: 井山裕太, Date: 2008-05-12, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 柳泽理志
Player: 井山裕太, Date: 2008-05-01, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 黄翊祖
Player: 井山裕太, Date: 2008-04-25, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 井山裕太, Date: 2008-04-24, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 全瑛圭
Player: 井山裕太, Date: 2008-04-17, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 陈嘉锐
Player: 井山裕太, Date: 2008-04-14, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 井山裕太, Date: 2008-04-12, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 井山裕太, Date: 2008-04-09, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 井山裕太, Date: 2008-04-03, Rating: 3417, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 井山裕太, Date: 2008-03-13, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 井山裕太, Date: 2008-03-06, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 井山裕太, Date: 2008-02-28, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 井山裕太, Date: 2008-02-21, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 井山裕太, Date: 2008-02-07, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 井山裕太, Date: 2008-02-04, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 安斋伸彰
Player: 井山裕太, Date: 2008-02-03, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 井山裕太, Date: 2008-01-24, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 井山裕太, Date: 2008-01-21, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 井山裕太, Date: 2008-01-21, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 郑铭煌
Player: 井山裕太, Date: 2008-01-17, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 森田道博
Player: 井山裕太, Date: 2008-01-14, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 田尻悠人
Player: 井山裕太, Date: 2008-01-13, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 井山裕太, Date: 2008-01-10, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 中野泰宏
Player: 井山裕太, Date: 2008-01-07, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 鹤山淳志
Player: 睦镇硕, Date: 2008-12-21, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 朴廷桓
Player: 睦镇硕, Date: 2008-12-21, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-12-12, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2008-12-10, Rating: 3414, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 睦镇硕, Date: 2008-12-06, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 睦镇硕, Date: 2008-12-03, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 金志锡
Player: 睦镇硕, Date: 2008-11-24, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2008-11-21, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 张秀英
Player: 睦镇硕, Date: 2008-11-13, Rating: 3415, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2008-11-09, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 李贤虎
Player: 睦镇硕, Date: 2008-11-05, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 睦镇硕, Date: 2008-11-03, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 睦镇硕, Date: 2008-10-31, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 睦镇硕, Date: 2008-10-23, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 睦镇硕, Date: 2008-10-21, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 姜儒泽
Player: 睦镇硕, Date: 2008-10-17, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 李熙星
Player: 睦镇硕, Date: 2008-10-14, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-10-13, Rating: 3416, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 睦镇硕, Date: 2008-10-12, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 白洪淅
Player: 睦镇硕, Date: 2008-10-07, Rating: 3416, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 睦镇硕, Date: 2008-10-04, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 睦镇硕, Date: 2008-09-24, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 睦镇硕, Date: 2008-09-22, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 睦镇硕, Date: 2008-09-03, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 丁伟
Player: 睦镇硕, Date: 2008-09-01, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 睦镇硕, Date: 2008-08-27, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 睦镇硕, Date: 2008-08-25, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 睦镇硕, Date: 2008-08-23, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 睦镇硕, Date: 2008-08-19, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 崔明勋
Player: 睦镇硕, Date: 2008-08-12, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2008-08-07, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 睦镇硕, Date: 2008-08-05, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-08-04, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-07-28, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 韩钟振
Player: 睦镇硕, Date: 2008-07-24, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 金主镐
Player: 睦镇硕, Date: 2008-07-21, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 韩尚勋
Player: 睦镇硕, Date: 2008-07-18, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 睦镇硕, Date: 2008-07-17, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 睦镇硕, Date: 2008-07-08, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 睦镇硕, Date: 2008-07-04, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2008-06-23, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 睦镇硕, Date: 2008-06-11, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 尹灿熙
Player: 睦镇硕, Date: 2008-06-10, Rating: 3411, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 睦镇硕, Date: 2008-06-03, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2008-05-26, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 古力
Player: 睦镇硕, Date: 2008-05-24, Rating: 3411, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-05-19, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 吴圭喆
Player: 睦镇硕, Date: 2008-05-19, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 睦镇硕, Date: 2008-05-01, Rating: 3410, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 睦镇硕, Date: 2008-04-29, Rating: 3410, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 睦镇硕, Date: 2008-04-28, Rating: 3410, Black and White: 执黑, Result: 胜, Opponent: 崔基勋
Player: 睦镇硕, Date: 2008-04-21, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 李廷宇
Player: 睦镇硕, Date: 2008-04-17, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 睦镇硕, Date: 2008-04-12, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 睦镇硕, Date: 2008-04-08, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 睦镇硕, Date: 2008-03-17, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 睦镇硕, Date: 2008-03-15, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 睦镇硕, Date: 2008-03-11, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2008-03-09, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2008-03-08, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2008-03-01, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 睦镇硕, Date: 2008-02-18, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 睦镇硕, Date: 2008-02-15, Rating: 3409, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 睦镇硕, Date: 2008-02-14, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 朴正祥
Player: 睦镇硕, Date: 2008-02-02, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-01-26, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2008-01-18, Rating: 3410, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2008-01-12, Rating: 3410, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 睦镇硕, Date: 2008-01-07, Rating: 3410, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 许映皓, Date: 2008-12-13, Rating: 3426, Black and White: 执黑, Result: 胜, Opponent: 尹灿熙
Player: 许映皓, Date: 2008-12-06, Rating: 3426, Black and White: 执白, Result: 负, Opponent: 高根台
Player: 许映皓, Date: 2008-12-03, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 高根台
Player: 许映皓, Date: 2008-11-22, Rating: 3426, Black and White: 执白, Result: 胜, Opponent: 崔哲瀚
Player: 许映皓, Date: 2008-11-09, Rating: 3425, Black and White: 执黑, Result: 负, Opponent: 朴正祥
Player: 许映皓, Date: 2008-10-21, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 许映皓, Date: 2008-10-18, Rating: 3425, Black and White: 执黑, Result: 胜, Opponent: 姜东润
Player: 许映皓, Date: 2008-10-02, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 金主镐
Player: 许映皓, Date: 2008-09-18, Rating: 3424, Black and White: 执黑, Result: 负, Opponent: 金成宰
Player: 许映皓, Date: 2008-09-01, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 许映皓, Date: 2008-08-17, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 许映皓, Date: 2008-07-21, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 许映皓, Date: 2008-07-13, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 金大熙
Player: 许映皓, Date: 2008-06-29, Rating: 3421, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 许映皓, Date: 2008-05-29, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 许映皓, Date: 2008-05-09, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 朴贞根
Player: 许映皓, Date: 2008-05-05, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 朴承华
Player: 许映皓, Date: 2008-04-25, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 汪涛
Player: 许映皓, Date: 2008-04-24, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 许映皓, Date: 2008-04-12, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 朴廷桓, Date: 2008-12-21, Rating: 3433, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 朴廷桓, Date: 2008-12-19, Rating: 3433, Black and White: 执白, Result: 负, Opponent: 金起用
Player: 朴廷桓, Date: 2008-12-17, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 金起用
Player: 朴廷桓, Date: 2008-12-15, Rating: 3432, Black and White: 执黑, Result: 负, Opponent: 金起用
Player: 朴廷桓, Date: 2008-12-02, Rating: 3431, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 朴廷桓, Date: 2008-11-18, Rating: 3429, Black and White: 执白, Result: 胜, Opponent: 权孝珍
Player: 朴廷桓, Date: 2008-11-15, Rating: 3429, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 朴廷桓, Date: 2008-11-07, Rating: 3428, Black and White: 执白, Result: 胜, Opponent: 白洪淅
Player: 朴廷桓, Date: 2008-10-23, Rating: 3426, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 朴廷桓, Date: 2008-10-10, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 朴廷桓, Date: 2008-10-06, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 温昭珍
Player: 朴廷桓, Date: 2008-09-25, Rating: 3422, Black and White: 执黑, Result: 负, Opponent: 温昭珍
Player: 朴廷桓, Date: 2008-09-12, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 安祚永
Player: 朴廷桓, Date: 2008-09-09, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 李元道
Player: 朴廷桓, Date: 2008-09-08, Rating: 3421, Black and White: 执黑, Result: 胜, Opponent: 李勇赞
Player: 朴廷桓, Date: 2008-09-03, Rating: 3420, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 朴廷桓, Date: 2008-08-17, Rating: 3419, Black and White: 执白, Result: 负, Opponent: 许映皓
Player: 朴廷桓, Date: 2008-08-02, Rating: 3417, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 朴廷桓, Date: 2008-07-22, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 金秀勇
Player: 朴廷桓, Date: 2008-07-11, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 崔原踊
Player: 朴廷桓, Date: 2008-07-09, Rating: 3415, Black and White: 执黑, Result: 负, Opponent: 裴俊熙
Player: 朴廷桓, Date: 2008-06-13, Rating: 3413, Black and White: 执白, Result: 负, Opponent: 宋泰坤
Player: 朴廷桓, Date: 2008-05-29, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 李泰贤
Player: 朴廷桓, Date: 2008-05-22, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 朴廷桓, Date: 2008-05-19, Rating: 3411, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 朴廷桓, Date: 2008-04-19, Rating: 3408, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 朴廷桓, Date: 2008-03-06, Rating: 3405, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 朴廷桓, Date: 2008-02-27, Rating: 3404, Black and White: 执白, Result: 负, Opponent: 金成宰
Player: 朴廷桓, Date: 2008-01-28, Rating: 3403, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
Player: 姜儒泽, Date: 2008-12-13, Rating: 3418, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 姜儒泽, Date: 2008-12-06, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 尹灿熙
Player: 姜儒泽, Date: 2008-11-23, Rating: 3418, Black and White: 执黑, Result: 胜, Opponent: 洪旼杓
