Player: 李昌镐, Date: 2005-12-26, Rating: 3510, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2005-08-12, Rating: 3419, Black and White: 执黑, Result: 胜, Opponent: 朴正祥
Player: 赵汉乘, Date: 2005-08-09, Rating: 3418, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 赵汉乘, Date: 2005-07-23, Rating: 3418, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 赵汉乘, Date: 2005-07-20, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 赵汉乘, Date: 2005-07-13, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 李世石
Player: 赵汉乘, Date: 2005-07-08, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 赵汉乘, Date: 2005-07-05, Rating: 3417, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2005-07-02, Rating: 3416, Black and White: 执黑, Result: 负, Opponent: 金主镐
Player: 赵汉乘, Date: 2005-06-29, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2005-06-21, Rating: 3416, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 赵汉乘, Date: 2005-06-20, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 尹盛铉
Player: 赵汉乘, Date: 2005-06-17, Rating: 3416, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 赵汉乘, Date: 2005-06-15, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 赵汉乘, Date: 2005-06-14, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 赵汉乘, Date: 2005-06-02, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 金成龙
Player: 赵汉乘, Date: 2005-05-30, Rating: 3415, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 赵汉乘, Date: 2005-05-25, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 赵汉乘, Date: 2005-05-14, Rating: 3414, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 赵汉乘, Date: 2005-05-10, Rating: 3414, Black and White: 执黑, Result: 负, Opponent: 玉得真
Player: 赵汉乘, Date: 2005-04-27, Rating: 3413, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 赵汉乘, Date: 2005-04-22, Rating: 3413, Black and White: 执白, Result: 胜, Opponent: 李廷宇
Player: 赵汉乘, Date: 2005-04-11, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 金荣桓
Player: 赵汉乘, Date: 2005-02-24, Rating: 3409, Black and White: 执黑, Result: 负, Opponent: 朴贞根
Player: 赵汉乘, Date: 2005-01-24, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 赵汉乘, Date: 2005-01-20, Rating: 3408, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 陈耀烨, Date: 2005-12-31, Rating: 3427, Black and White: 执黑, Result: 负, Opponent: 王昊洋
Player: 陈耀烨, Date: 2005-12-24, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 睦镇硕
Player: 陈耀烨, Date: 2005-12-16, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 严欢
Player: 陈耀烨, Date: 2005-12-14, Rating: 3427, Black and White: 执白, Result: 胜, Opponent: 王幼侠
Player: 陈耀烨, Date: 2005-12-14, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 陶忻
Player: 陈耀烨, Date: 2005-12-10, Rating: 3427, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 陈耀烨, Date: 2005-11-26, Rating: 3426, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 陈耀烨, Date: 2005-11-12, Rating: 3425, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 陈耀烨, Date: 2005-11-08, Rating: 3425, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 陈耀烨, Date: 2005-11-05, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 尹航
Player: 陈耀烨, Date: 2005-11-02, Rating: 3424, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2005-10-29, Rating: 3424, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 陈耀烨, Date: 2005-10-19, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 陈耀烨, Date: 2005-10-17, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 邱峻
Player: 陈耀烨, Date: 2005-10-14, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 陈耀烨, Date: 2005-10-12, Rating: 3423, Black and White: 执黑, Result: 胜, Opponent: 李劼
Player: 陈耀烨, Date: 2005-10-08, Rating: 3422, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 陈耀烨, Date: 2005-09-24, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 陈耀烨, Date: 2005-09-02, Rating: 3417, Black and White: 执白, Result: 负, Opponent: 黄晨
Player: 陈耀烨, Date: 2005-08-20, Rating: 3416, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 陈耀烨, Date: 2005-08-13, Rating: 3415, Black and White: 执黑, Result: 胜, Opponent: 邹俊杰
Player: 陈耀烨, Date: 2005-08-06, Rating: 3414, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 陈耀烨, Date: 2005-07-25, Rating: 3412, Black and White: 执黑, Result: 负, Opponent: 邹俊杰
Player: 陈耀烨, Date: 2005-07-21, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 李永刚
Player: 陈耀烨, Date: 2005-07-09, Rating: 3411, Black and White: 执黑, Result: 胜, Opponent: 张东岳
Player: 陈耀烨, Date: 2005-06-25, Rating: 3409, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 陈耀烨, Date: 2005-06-18, Rating: 3408, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 陈耀烨, Date: 2005-06-11, Rating: 3408, Black and White: 执黑, Result: 负, Opponent: 洪旼杓
Player: 陈耀烨, Date: 2005-06-09, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 陈耀烨, Date: 2005-06-07, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 王剑坤
Player: 陈耀烨, Date: 2005-05-21, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 陈耀烨, Date: 2005-05-18, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 陈耀烨, Date: 2005-05-16, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 杨慧人
Player: 陈耀烨, Date: 2005-05-07, Rating: 3404, Black and White: 执白, Result: 胜, Opponent: 赵哲伦
Player: 陈耀烨, Date: 2005-04-21, Rating: 3402, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 陈耀烨, Date: 2005-04-19, Rating: 3402, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 陈耀烨, Date: 2005-04-16, Rating: 3401, Black and White: 执白, Result: 胜, Opponent: 李劼
Player: 王磊, Date: 2005-12-31, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 王磊, Date: 2005-12-24, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王磊, Date: 2005-12-22, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 夏大铭
Player: 王磊, Date: 2005-12-21, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 萧正浩
Player: 王磊, Date: 2005-12-20, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 林至涵
Player: 王磊, Date: 2005-12-10, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 周鹤洋
Player: 王磊, Date: 2005-12-03, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 王磊, Date: 2005-11-26, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 王磊, Date: 2005-11-12, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 王磊, Date: 2005-11-05, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 王磊, Date: 2005-10-29, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 董彦
Player: 王磊, Date: 2005-10-25, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2005-10-08, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 王磊, Date: 2005-10-01, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2005-08-20, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 王磊, Date: 2005-08-13, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 王磊, Date: 2005-08-06, Rating: 3391, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 王磊, Date: 2005-07-09, Rating: 3391, Black and White: 执白, Result: 胜, Opponent: 古灵益
Player: 王磊, Date: 2005-07-05, Rating: 3391, Black and White: 执白, Result: 负, Opponent: 王垚
Player: 王磊, Date: 2005-06-25, Rating: 3392, Black and White: 执白, Result: 胜, Opponent: 周睿羊
Player: 王磊, Date: 2005-06-20, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 罗洗河
Player: 王磊, Date: 2005-06-18, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 王磊, Date: 2005-06-11, Rating: 3392, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 王磊, Date: 2005-06-07, Rating: 3392, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 王磊, Date: 2005-05-21, Rating: 3392, Black and White: 执白, Result: 胜, Opponent: 董彦
Player: 王磊, Date: 2005-05-13, Rating: 3392, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 王磊, Date: 2005-05-12, Rating: 3392, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 王磊, Date: 2005-05-07, Rating: 3392, Black and White: 执黑, Result: 胜, Opponent: 牛雨田
Player: 王磊, Date: 2005-05-03, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 王磊, Date: 2005-05-02, Rating: 3392, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 王磊, Date: 2005-05-01, Rating: 3392, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 王磊, Date: 2005-04-28, Rating: 3392, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2005-04-21, Rating: 3391, Black and White: 执黑, Result: 胜, Opponent: 刘世振
Player: 王磊, Date: 2005-04-16, Rating: 3391, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2005-03-31, Rating: 3390, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 王磊, Date: 2005-03-29, Rating: 3390, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 王磊, Date: 2005-03-27, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王磊, Date: 2005-03-11, Rating: 3389, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 王磊, Date: 2005-03-02, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 朱元豪
Player: 王磊, Date: 2005-02-24, Rating: 3389, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 王磊, Date: 2005-02-05, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 刘昌赫
Player: 王磊, Date: 2005-02-04, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 王磊, Date: 2005-01-27, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 王磊, Date: 2005-01-18, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 王磊, Date: 2005-01-17, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 王磊, Date: 2005-01-15, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 周睿羊, Date: 2005-12-31, Rating: 3443, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2005-12-26, Rating: 3443, Black and White: 执白, Result: 胜, Opponent: 王檄
Player: 周睿羊, Date: 2005-12-10, Rating: 3441, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 周睿羊, Date: 2005-12-08, Rating: 3441, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 周睿羊, Date: 2005-12-06, Rating: 3440, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 周睿羊, Date: 2005-12-03, Rating: 3440, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 周睿羊, Date: 2005-11-26, Rating: 3440, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 周睿羊, Date: 2005-11-15, Rating: 3439, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 周睿羊, Date: 2005-11-12, Rating: 3438, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 周睿羊, Date: 2005-11-05, Rating: 3437, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 周睿羊, Date: 2005-10-29, Rating: 3437, Black and White: 执黑, Result: 胜, Opponent: 朴文垚
Player: 周睿羊, Date: 2005-10-27, Rating: 3436, Black and White: 执白, Result: 胜, Opponent: 邵炜刚
Player: 周睿羊, Date: 2005-10-25, Rating: 3436, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 周睿羊, Date: 2005-10-15, Rating: 3434, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 周睿羊, Date: 2005-10-08, Rating: 3433, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 周睿羊, Date: 2005-10-01, Rating: 3431, Black and White: 执黑, Result: 负, Opponent: 金承俊
Player: 周睿羊, Date: 2005-09-02, Rating: 3426, Black and White: 执黑, Result: 胜, Opponent: 丁明
Player: 周睿羊, Date: 2005-08-20, Rating: 3424, Black and White: 执黑, Result: 胜, Opponent: 李轶
Player: 周睿羊, Date: 2005-08-13, Rating: 3423, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 周睿羊, Date: 2005-08-06, Rating: 3421, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 周睿羊, Date: 2005-07-31, Rating: 3420, Black and White: 执白, Result: 胜, Opponent: 马笑冰
Player: 周睿羊, Date: 2005-07-13, Rating: 3416, Black and White: 执白, Result: 负, Opponent: 丁烈
Player: 周睿羊, Date: 2005-07-09, Rating: 3416, Black and White: 执白, Result: 胜, Opponent: 聂卫平
Player: 周睿羊, Date: 2005-06-25, Rating: 3413, Black and White: 执黑, Result: 负, Opponent: 王磊
Player: 周睿羊, Date: 2005-06-18, Rating: 3412, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 周睿羊, Date: 2005-06-11, Rating: 3411, Black and White: 执黑, Result: 胜, Opponent: 黄晨
Player: 周睿羊, Date: 2005-05-21, Rating: 3408, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 周睿羊, Date: 2005-05-07, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 周睿羊, Date: 2005-04-30, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 崔灿
Player: 周睿羊, Date: 2005-04-16, Rating: 3404, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 周睿羊, Date: 2005-01-31, Rating: 3395, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 周睿羊, Date: 2005-01-29, Rating: 3395, Black and White: 执白, Result: 胜, Opponent: 陶忻
Player: 周睿羊, Date: 2005-01-27, Rating: 3394, Black and White: 执白, Result: 胜, Opponent: 谢赫
Player: 睦镇硕, Date: 2005-12-24, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 睦镇硕, Date: 2005-12-11, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2005-12-03, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 睦镇硕, Date: 2005-11-26, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 马笑冰
Player: 睦镇硕, Date: 2005-11-20, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2005-11-12, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 睦镇硕, Date: 2005-11-05, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 睦镇硕, Date: 2005-10-29, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 睦镇硕, Date: 2005-10-25, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2005-10-24, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 睦镇硕, Date: 2005-10-15, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 睦镇硕, Date: 2005-10-09, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2005-10-04, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2005-10-01, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 丁伟
Player: 睦镇硕, Date: 2005-09-22, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 芮乃伟
Player: 睦镇硕, Date: 2005-09-18, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 睦镇硕, Date: 2005-09-12, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 徐能旭
Player: 睦镇硕, Date: 2005-08-21, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 睦镇硕, Date: 2005-08-20, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 睦镇硕, Date: 2005-08-17, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 睦镇硕, Date: 2005-08-13, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 汪洋
Player: 睦镇硕, Date: 2005-07-24, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 睦镇硕, Date: 2005-07-09, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 杨一80
Player: 睦镇硕, Date: 2005-07-03, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 睦镇硕, Date: 2005-06-18, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 睦镇硕, Date: 2005-06-11, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 睦镇硕, Date: 2005-06-08, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 朴正祥
Player: 睦镇硕, Date: 2005-05-21, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 王垚
Player: 睦镇硕, Date: 2005-05-15, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 睦镇硕, Date: 2005-05-07, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 朴文垚
Player: 睦镇硕, Date: 2005-04-29, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 睦镇硕, Date: 2005-04-27, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 睦镇硕, Date: 2005-04-16, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 陶忻
Player: 睦镇硕, Date: 2005-02-16, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 睦镇硕, Date: 2005-01-02, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 高尾绅路, Date: 2005-12-22, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 高尾绅路, Date: 2005-12-15, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2005-11-28, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 赵汉乘
Player: 高尾绅路, Date: 2005-11-24, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 星野正树
Player: 高尾绅路, Date: 2005-11-17, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 上村阳生
Player: 高尾绅路, Date: 2005-11-10, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 高尾绅路, Date: 2005-11-03, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 石田芳夫
Player: 高尾绅路, Date: 2005-10-27, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 高尾绅路, Date: 2005-10-22, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 高尾绅路, Date: 2005-10-20, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 高尾绅路, Date: 2005-10-16, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 森山直棋
Player: 高尾绅路, Date: 2005-09-28, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 高尾绅路, Date: 2005-09-22, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 高尾绅路, Date: 2005-09-09, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 高尾绅路, Date: 2005-07-28, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 苏耀国
Player: 高尾绅路, Date: 2005-06-27, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2005-06-20, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 高尾绅路, Date: 2005-06-08, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2005-05-29, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 大泽奈留美
Player: 高尾绅路, Date: 2005-05-26, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2005-05-19, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 高尾绅路, Date: 2005-05-09, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 高尾绅路, Date: 2005-05-03, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 周俊勋
Player: 高尾绅路, Date: 2005-05-02, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 高尾绅路, Date: 2005-05-01, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 王磊
Player: 高尾绅路, Date: 2005-04-14, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 高尾绅路, Date: 2005-04-04, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 高尾绅路, Date: 2005-03-31, Rating: 3382, Black and White: 执白, Result: 负, Opponent: 赵善津
Player: 高尾绅路, Date: 2005-03-10, Rating: 3381, Black and White: 执白, Result: 胜, Opponent: 苏耀国
Player: 高尾绅路, Date: 2005-02-10, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 高尾绅路, Date: 2005-02-03, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 高尾绅路, Date: 2005-01-20, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 高尾绅路, Date: 2005-01-06, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 结城聪, Date: 2005-12-22, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 麦克雷蒙
Player: 结城聪, Date: 2005-12-15, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-11-10, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 结城聪, Date: 2005-11-06, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 片冈聪
Player: 结城聪, Date: 2005-11-03, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 结城聪, Date: 2005-10-06, Rating: 3361, Black and White: 执黑, Result: 胜, Opponent: 加藤充志
Player: 结城聪, Date: 2005-09-15, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 本田邦久
Player: 结城聪, Date: 2005-08-29, Rating: 3364, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 结城聪, Date: 2005-08-18, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 结城聪, Date: 2005-08-04, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 结城聪, Date: 2005-08-02, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 结城聪, Date: 2005-07-26, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 结城聪, Date: 2005-07-21, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 结城聪, Date: 2005-07-15, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 结城聪, Date: 2005-07-07, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 结城聪, Date: 2005-06-30, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 结城聪, Date: 2005-06-23, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 结城聪, Date: 2005-06-21, Rating: 3369, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 结城聪, Date: 2005-06-09, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-05-31, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 结城聪, Date: 2005-05-12, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 结城聪, Date: 2005-05-10, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 三谷哲也
Player: 结城聪, Date: 2005-05-03, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 结城聪, Date: 2005-05-02, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 金成龙
Player: 结城聪, Date: 2005-05-01, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 胡耀宇
Player: 结城聪, Date: 2005-04-14, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 结城聪, Date: 2005-04-11, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 结城聪, Date: 2005-04-09, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 洛佩斯
Player: 结城聪, Date: 2005-03-28, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-03-28, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 春山勇
Player: 结城聪, Date: 2005-03-16, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 结城聪, Date: 2005-03-09, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 结城聪, Date: 2005-03-03, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 高梨圣健
Player: 结城聪, Date: 2005-02-24, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-02-16, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 结城聪, Date: 2005-02-13, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 结城聪, Date: 2005-02-10, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 三村智保
