Player: 李昌镐, Date: 2002-12-28, Rating: 3522, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 赵治勋, Date: 2002-11-14, Rating: 3328, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 赵治勋, Date: 2002-10-31, Rating: 3328, Black and White: 执黑, Result: 负, Opponent: 王铭琬
Player: 赵治勋, Date: 2002-10-28, Rating: 3328, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 赵治勋, Date: 2002-10-23, Rating: 3329, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-10-16, Rating: 3329, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-10-13, Rating: 3329, Black and White: 执白, Result: 胜, Opponent: 张栩
Player: 赵治勋, Date: 2002-10-10, Rating: 3329, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 赵治勋, Date: 2002-10-07, Rating: 3330, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 赵治勋, Date: 2002-10-06, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 赵治勋, Date: 2002-10-02, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-09-25, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-09-21, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 赵治勋, Date: 2002-09-19, Rating: 3330, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 赵治勋, Date: 2002-09-11, Rating: 3330, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-09-08, Rating: 3330, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 赵治勋, Date: 2002-09-08, Rating: 3330, Black and White: 执白, Result: 胜, Opponent: 中野泰宏
Player: 赵治勋, Date: 2002-09-05, Rating: 3330, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 赵治勋, Date: 2002-08-29, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 赵治勋, Date: 2002-08-22, Rating: 3331, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 赵治勋, Date: 2002-08-12, Rating: 3331, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 赵治勋, Date: 2002-08-08, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 赵治勋, Date: 2002-08-01, Rating: 3332, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 赵治勋, Date: 2002-07-14, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 赵治勋, Date: 2002-07-11, Rating: 3334, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 赵治勋, Date: 2002-07-04, Rating: 3334, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 赵治勋, Date: 2002-06-24, Rating: 3334, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 赵治勋, Date: 2002-06-20, Rating: 3334, Black and White: 执白, Result: 负, Opponent: 赵善津
Player: 赵治勋, Date: 2002-06-17, Rating: 3334, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 赵治勋, Date: 2002-06-13, Rating: 3334, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 赵治勋, Date: 2002-06-06, Rating: 3335, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 赵治勋, Date: 2002-05-20, Rating: 3335, Black and White: 执黑, Result: 负, Opponent: 周鹤洋
Player: 赵治勋, Date: 2002-05-18, Rating: 3335, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 赵治勋, Date: 2002-05-09, Rating: 3335, Black and White: 执白, Result: 负, Opponent: 苑田勇一
Player: 赵治勋, Date: 2002-05-06, Rating: 3336, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 赵治勋, Date: 2002-05-02, Rating: 3336, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 赵治勋, Date: 2002-04-30, Rating: 3336, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 赵治勋, Date: 2002-04-25, Rating: 3336, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 赵治勋, Date: 2002-04-04, Rating: 3337, Black and White: 执黑, Result: 胜, Opponent: 宫泽吾朗
Player: 赵治勋, Date: 2002-03-28, Rating: 3337, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 赵治勋, Date: 2002-03-19, Rating: 3337, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 赵治勋, Date: 2002-03-14, Rating: 3337, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 赵治勋, Date: 2002-03-07, Rating: 3337, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 赵治勋, Date: 2002-03-04, Rating: 3337, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 赵治勋, Date: 2002-02-28, Rating: 3338, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 赵治勋, Date: 2002-02-23, Rating: 3337, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 赵治勋, Date: 2002-02-21, Rating: 3337, Black and White: 执白, Result: 负, Opponent: 加藤充志
Player: 赵治勋, Date: 2002-02-14, Rating: 3338, Black and White: 执白, Result: 负, Opponent: 山田规三生
Player: 赵治勋, Date: 2002-02-07, Rating: 3338, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 赵治勋, Date: 2002-01-31, Rating: 3338, Black and White: 执白, Result: 胜, Opponent: 冈田伸一郎
Player: 赵治勋, Date: 2002-01-24, Rating: 3338, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 赵治勋, Date: 2002-01-21, Rating: 3339, Black and White: 执黑, Result: 负, Opponent: 小林觉
Player: 赵治勋, Date: 2002-01-20, Rating: 3339, Black and White: 执黑, Result: 负, Opponent: 工藤纪夫
Player: 赵治勋, Date: 2002-01-17, Rating: 3339, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 山下敬吾, Date: 2002-12-26, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 久保胜昭
Player: 山下敬吾, Date: 2002-12-12, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 中野宽也
Player: 山下敬吾, Date: 2002-12-05, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 山下敬吾, Date: 2002-11-28, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 山下敬吾, Date: 2002-11-21, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 中野泰宏
Player: 山下敬吾, Date: 2002-11-14, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 山下敬吾, Date: 2002-11-09, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 山下敬吾, Date: 2002-11-07, Rating: 3357, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 山下敬吾, Date: 2002-10-28, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 山下敬吾, Date: 2002-10-24, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 山下敬吾, Date: 2002-10-17, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 赵善津
Player: 山下敬吾, Date: 2002-10-03, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 赵善津
Player: 山下敬吾, Date: 2002-09-19, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 山下敬吾, Date: 2002-09-12, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 山下敬吾, Date: 2002-09-02, Rating: 3354, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 山下敬吾, Date: 2002-08-29, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 山下敬吾, Date: 2002-08-26, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 松本武久
Player: 山下敬吾, Date: 2002-08-25, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 金秀俊
Player: 山下敬吾, Date: 2002-08-15, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 秋山次郎
Player: 山下敬吾, Date: 2002-08-08, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 山下敬吾, Date: 2002-08-01, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 山下敬吾, Date: 2002-07-25, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 山下敬吾, Date: 2002-07-15, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 山下敬吾, Date: 2002-07-11, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 柳时熏
Player: 山下敬吾, Date: 2002-07-04, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2002-06-13, Rating: 3351, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 山下敬吾, Date: 2002-06-06, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 山下敬吾, Date: 2002-05-20, Rating: 3349, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 山下敬吾, Date: 2002-05-19, Rating: 3349, Black and White: 执黑, Result: 胜, Opponent: 坂井秀至
Player: 山下敬吾, Date: 2002-05-09, Rating: 3348, Black and White: 执白, Result: 胜, Opponent: 桥本昌二
Player: 山下敬吾, Date: 2002-05-02, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 结城聪
Player: 山下敬吾, Date: 2002-04-25, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 王铭琬
Player: 山下敬吾, Date: 2002-04-18, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 片冈聪
Player: 山下敬吾, Date: 2002-04-11, Rating: 3346, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 山下敬吾, Date: 2002-04-08, Rating: 3346, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 山下敬吾, Date: 2002-04-04, Rating: 3346, Black and White: 执白, Result: 胜, Opponent: 仲邑信也
Player: 山下敬吾, Date: 2002-03-19, Rating: 3345, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 山下敬吾, Date: 2002-03-11, Rating: 3344, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 山下敬吾, Date: 2002-03-07, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 彦坂直人
Player: 山下敬吾, Date: 2002-02-24, Rating: 3343, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 山下敬吾, Date: 2002-02-21, Rating: 3342, Black and White: 执白, Result: 胜, Opponent: 加藤正夫
Player: 山下敬吾, Date: 2002-02-07, Rating: 3341, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 山下敬吾, Date: 2002-01-24, Rating: 3339, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 结城聪, Date: 2002-12-26, Rating: 3332, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 结城聪, Date: 2002-12-10, Rating: 3332, Black and White: 执黑, Result: 负, Opponent: 今村俊也
Player: 结城聪, Date: 2002-12-08, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 久保胜昭
Player: 结城聪, Date: 2002-11-21, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 结城聪, Date: 2002-10-31, Rating: 3331, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 结城聪, Date: 2002-10-29, Rating: 3331, Black and White: 执白, Result: 胜, Opponent: 今村善彰
Player: 结城聪, Date: 2002-10-27, Rating: 3331, Black and White: 执白, Result: 胜, Opponent: 本田邦久
Player: 结城聪, Date: 2002-09-26, Rating: 3329, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 结城聪, Date: 2002-08-21, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 结城聪, Date: 2002-08-14, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 本田邦久
Player: 结城聪, Date: 2002-08-11, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 中野泰宏
Player: 结城聪, Date: 2002-07-26, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 结城聪, Date: 2002-07-18, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 结城聪, Date: 2002-07-03, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 结城聪, Date: 2002-05-30, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 苑田勇一
Player: 结城聪, Date: 2002-05-20, Rating: 3327, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 结城聪, Date: 2002-05-18, Rating: 3327, Black and White: 执白, Result: 胜, Opponent: 李世石
Player: 结城聪, Date: 2002-05-06, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 林海峰
Player: 结城聪, Date: 2002-05-02, Rating: 3326, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 结城聪, Date: 2002-04-21, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 结城聪, Date: 2002-04-18, Rating: 3326, Black and White: 执黑, Result: 胜, Opponent: 星川信明
Player: 结城聪, Date: 2002-04-13, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 结城聪, Date: 2002-04-08, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 结城聪, Date: 2002-03-19, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 结城聪, Date: 2002-03-14, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 结城聪, Date: 2002-03-07, Rating: 3324, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 结城聪, Date: 2002-02-27, Rating: 3324, Black and White: 执白, Result: 胜, Opponent: 白石裕
Player: 结城聪, Date: 2002-02-21, Rating: 3324, Black and White: 执黑, Result: 胜, Opponent: 苏耀国
Player: 结城聪, Date: 2002-02-12, Rating: 3324, Black and White: 执白, Result: 胜, Opponent: 苑田勇一
Player: 结城聪, Date: 2002-02-12, Rating: 3324, Black and White: 执黑, Result: 胜, Opponent: 茅野直彦
Player: 结城聪, Date: 2002-02-07, Rating: 3323, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 结城聪, Date: 2002-01-28, Rating: 3323, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 结城聪, Date: 2002-01-21, Rating: 3322, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 结城聪, Date: 2002-01-10, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 金秀俊
Player: 结城聪, Date: 2002-01-07, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 加藤充志
Player: 结城聪, Date: 2002-01-07, Rating: 3321, Black and White: 执黑, Result: 胜, Opponent: 汤川光久
Player: 黄奕中, Date: 2002-11-28, Rating: 3311, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 黄奕中, Date: 2002-10-27, Rating: 3312, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 黄奕中, Date: 2002-10-14, Rating: 3313, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 黄奕中, Date: 2002-10-10, Rating: 3313, Black and White: 执白, Result: 胜, Opponent: 杭天鹏
Player: 黄奕中, Date: 2002-10-05, Rating: 3313, Black and White: 执黑, Result: 胜, Opponent: 安永吉
Player: 黄奕中, Date: 2002-09-26, Rating: 3313, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 黄奕中, Date: 2002-09-23, Rating: 3313, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 黄奕中, Date: 2002-09-14, Rating: 3313, Black and White: 执黑, Result: 负, Opponent: 董彦
Player: 黄奕中, Date: 2002-09-05, Rating: 3313, Black and White: 执白, Result: 胜, Opponent: 汪洋
Player: 黄奕中, Date: 2002-08-24, Rating: 3313, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 黄奕中, Date: 2002-08-23, Rating: 3313, Black and White: 执白, Result: 胜, Opponent: 朴永训
Player: 黄奕中, Date: 2002-08-21, Rating: 3313, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 黄奕中, Date: 2002-08-12, Rating: 3314, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 黄奕中, Date: 2002-08-09, Rating: 3314, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 黄奕中, Date: 2002-08-07, Rating: 3314, Black and White: 执白, Result: 胜, Opponent: 陈耀烨
Player: 黄奕中, Date: 2002-08-05, Rating: 3314, Black and White: 执黑, Result: 负, Opponent: 俞斌
Player: 黄奕中, Date: 2002-07-11, Rating: 3314, Black and White: 执黑, Result: 胜, Opponent: 李亮
Player: 黄奕中, Date: 2002-05-31, Rating: 3314, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 黄奕中, Date: 2002-05-29, Rating: 3314, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 黄奕中, Date: 2002-04-04, Rating: 3316, Black and White: 执黑, Result: 胜, Opponent: 张文东
Player: 黄奕中, Date: 2002-03-09, Rating: 3317, Black and White: 执黑, Result: 负, Opponent: 朱松力
Player: 黄奕中, Date: 2002-03-03, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 黄奕中, Date: 2002-03-01, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 黄奕中, Date: 2002-02-06, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 黄奕中, Date: 2002-02-04, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 董彦
Player: 黄奕中, Date: 2002-01-26, Rating: 3317, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 黄奕中, Date: 2002-01-24, Rating: 3317, Black and White: 执白, Result: 胜, Opponent: 刘世振
Player: 张栩, Date: 2002-12-26, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 张栩, Date: 2002-12-22, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 张栩, Date: 2002-12-12, Rating: 3359, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 张栩, Date: 2002-12-02, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2002-11-21, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 张栩, Date: 2002-10-28, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 张栩, Date: 2002-10-25, Rating: 3355, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 张栩, Date: 2002-10-17, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 石田章
Player: 张栩, Date: 2002-10-13, Rating: 3354, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 张栩, Date: 2002-10-07, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 张栩, Date: 2002-10-03, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 张栩, Date: 2002-09-30, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2002-09-29, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 陈嘉锐
Player: 张栩, Date: 2002-09-21, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 张栩, Date: 2002-09-16, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 张栩, Date: 2002-09-05, Rating: 3351, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 张栩, Date: 2002-08-08, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 张栩, Date: 2002-07-29, Rating: 3346, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 张栩, Date: 2002-07-28, Rating: 3346, Black and White: 执黑, Result: 负, Opponent: 赵善津
Player: 张栩, Date: 2002-07-04, Rating: 3343, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2002-06-27, Rating: 3342, Black and White: 执白, Result: 负, Opponent: 淡路修三
Player: 张栩, Date: 2002-05-20, Rating: 3339, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 张栩, Date: 2002-05-18, Rating: 3339, Black and White: 执白, Result: 胜, Opponent: 彭景华
Player: 张栩, Date: 2002-05-08, Rating: 3337, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 张栩, Date: 2002-05-07, Rating: 3337, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 张栩, Date: 2002-05-05, Rating: 3337, Black and White: 执黑, Result: 胜, Opponent: 本田邦久
Player: 张栩, Date: 2002-04-26, Rating: 3336, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 张栩, Date: 2002-04-04, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 张栩, Date: 2002-03-19, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 杨士海
Player: 张栩, Date: 2002-03-17, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 张栩, Date: 2002-03-10, Rating: 3329, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 张栩, Date: 2002-03-07, Rating: 3329, Black and White: 执黑, Result: 胜, Opponent: 宫泽吾朗
Player: 张栩, Date: 2002-03-03, Rating: 3328, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 张栩, Date: 2002-02-24, Rating: 3327, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 张栩, Date: 2002-02-07, Rating: 3324, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 张栩, Date: 2002-01-27, Rating: 3322, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 张栩, Date: 2002-01-17, Rating: 3320, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 崔哲瀚, Date: 2002-12-09, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 崔哲瀚, Date: 2002-10-14, Rating: 3349, Black and White: 执白, Result: 负, Opponent: 白大铉
Player: 崔哲瀚, Date: 2002-10-05, Rating: 3348, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 崔哲瀚, Date: 2002-09-23, Rating: 3346, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 崔哲瀚, Date: 2002-09-06, Rating: 3343, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 崔哲瀚, Date: 2002-08-28, Rating: 3341, Black and White: 执黑, Result: 负, Opponent: 王煜辉
Player: 崔哲瀚, Date: 2002-08-05, Rating: 3338, Black and White: 执白, Result: 负, Opponent: 金明完
Player: 崔哲瀚, Date: 2002-07-29, Rating: 3338, Black and White: 执白, Result: 胜, Opponent: 柳才馨
Player: 崔哲瀚, Date: 2002-06-25, Rating: 3333, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 崔哲瀚, Date: 2002-04-08, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 崔哲瀚, Date: 2002-04-02, Rating: 3325, Black and White: 执黑, Result: 胜, Opponent: 金承俊
Player: 崔哲瀚, Date: 2002-03-07, Rating: 3322, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 崔哲瀚, Date: 2002-02-22, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 徐奉洙
Player: 崔哲瀚, Date: 2002-02-21, Rating: 3321, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 崔哲瀚, Date: 2002-02-15, Rating: 3320, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 崔哲瀚, Date: 2002-02-05, Rating: 3319, Black and White: 执白, Result: 胜, Opponent: 徐能旭
Player: 崔哲瀚, Date: 2002-01-08, Rating: 3315, Black and White: 执白, Result: 胜, Opponent: 李圣宰
Player: 崔哲瀚, Date: 2002-01-03, Rating: 3314, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 崔哲瀚, Date: 2002-01-02, Rating: 3314, Black and White: 执黑, Result: 负, Opponent: 朴升哲
Player: 小林光一, Date: 2002-12-05, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 小林光一, Date: 2002-11-26, Rating: 3309, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 小林光一, Date: 2002-11-25, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 尹炫皙
Player: 小林光一, Date: 2002-11-24, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 小林光一, Date: 2002-11-20, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 小林光一, Date: 2002-11-14, Rating: 3309, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 小林光一, Date: 2002-11-10, Rating: 3309, Black and White: 执白, Result: 胜, Opponent: 横田茂昭
Player: 小林光一, Date: 2002-10-17, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 王铭琬
Player: 小林光一, Date: 2002-09-16, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 小林光一, Date: 2002-08-24, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 小林光一, Date: 2002-08-21, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 小林光一, Date: 2002-08-15, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 小林光一, Date: 2002-07-26, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 结城聪
Player: 小林光一, Date: 2002-07-18, Rating: 3306, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 小林光一, Date: 2002-07-14, Rating: 3306, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 2002-07-03, Rating: 3306, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 小林光一, Date: 2002-06-24, Rating: 3306, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 小林光一, Date: 2002-06-13, Rating: 3305, Black and White: 执黑, Result: 负, Opponent: 彦坂直人
Player: 小林光一, Date: 2002-06-06, Rating: 3305, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 小林光一, Date: 2002-06-03, Rating: 3306, Black and White: 执白, Result: 胜, Opponent: 中野宽也
Player: 小林光一, Date: 2002-05-23, Rating: 3306, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 小林光一, Date: 2002-05-13, Rating: 3306, Black and White: 执黑, Result: 胜, Opponent: 金秀俊
Player: 小林光一, Date: 2002-04-30, Rating: 3306, Black and White: 执白, Result: 负, Opponent: 元晟溱
Player: 小林光一, Date: 2002-04-13, Rating: 3307, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 小林光一, Date: 2002-04-07, Rating: 3307, Black and White: 执白, Result: 胜, Opponent: 王立诚
Player: 小林光一, Date: 2002-04-04, Rating: 3307, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 小林光一, Date: 2002-03-23, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 金秀俊
Player: 小林光一, Date: 2002-03-19, Rating: 3308, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 小林光一, Date: 2002-03-14, Rating: 3308, Black and White: 执黑, Result: 胜, Opponent: 横田茂昭
Player: 小林光一, Date: 2002-03-07, Rating: 3308, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 小林光一, Date: 2002-02-18, Rating: 3308, Black and White: 执黑, Result: 负, Opponent: 依田纪基
