Player: 李世石, Date: 2009-10-29, Rating: 3585, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 河野临, Date: 2009-08-20, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 赵善津
Player: 河野临, Date: 2009-08-15, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 河野临, Date: 2009-08-13, Rating: 3385, Black and White: 执白, Result: 负, Opponent: 秋山次郎
Player: 河野临, Date: 2009-08-06, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 金秉民
Player: 河野临, Date: 2009-07-23, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 河野临, Date: 2009-07-09, Rating: 3386, Black and White: 执白, Result: 负, Opponent: 井山裕太
Player: 河野临, Date: 2009-07-02, Rating: 3387, Black and White: 执黑, Result: 胜, Opponent: 金秀俊
Player: 河野临, Date: 2009-06-25, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 井山裕太
Player: 河野临, Date: 2009-06-21, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 井山裕太
Player: 河野临, Date: 2009-06-21, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 陈诗渊
Player: 河野临, Date: 2009-06-20, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 林至涵
Player: 河野临, Date: 2009-06-20, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 萧正浩
Player: 河野临, Date: 2009-06-18, Rating: 3388, Black and White: 执黑, Result: 负, Opponent: 武宫正树
Player: 河野临, Date: 2009-06-15, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 河野临, Date: 2009-06-11, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 宫泽吾朗
Player: 河野临, Date: 2009-06-06, Rating: 3388, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 河野临, Date: 2009-06-01, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 井山裕太
Player: 河野临, Date: 2009-05-28, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 清成哲也
Player: 河野临, Date: 2009-05-21, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 大垣雄作
Player: 河野临, Date: 2009-05-04, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 高尾绅路
Player: 河野临, Date: 2009-04-30, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 坂井秀至
Player: 河野临, Date: 2009-04-13, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 河野临, Date: 2009-04-11, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 河野临, Date: 2009-04-02, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 小县真树
Player: 河野临, Date: 2009-03-30, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 河野临, Date: 2009-03-12, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 鹤山淳志
Player: 河野临, Date: 2009-02-05, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 林子渊
Player: 河野临, Date: 2009-01-29, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 河野临, Date: 2009-01-24, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 河野临, Date: 2009-01-15, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 石井新藏
Player: 河野临, Date: 2009-01-08, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 孟泰龄, Date: 2009-12-19, Rating: 3412, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 孟泰龄, Date: 2009-12-12, Rating: 3412, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 孟泰龄, Date: 2009-12-05, Rating: 3411, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 孟泰龄, Date: 2009-11-28, Rating: 3410, Black and White: 执黑, Result: 负, Opponent: 蓝天
Player: 孟泰龄, Date: 2009-11-20, Rating: 3410, Black and White: 执黑, Result: 胜, Opponent: 李轩豪
Player: 孟泰龄, Date: 2009-11-19, Rating: 3410, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 孟泰龄, Date: 2009-11-07, Rating: 3409, Black and White: 执白, Result: 负, Opponent: 孙力
Player: 孟泰龄, Date: 2009-10-29, Rating: 3408, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 孟泰龄, Date: 2009-10-17, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 古力
Player: 孟泰龄, Date: 2009-10-10, Rating: 3407, Black and White: 执白, Result: 负, Opponent: 江维杰
Player: 孟泰龄, Date: 2009-09-29, Rating: 3407, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 孟泰龄, Date: 2009-09-07, Rating: 3405, Black and White: 执白, Result: 胜, Opponent: 胡耀宇
Player: 孟泰龄, Date: 2009-09-05, Rating: 3405, Black and White: 执黑, Result: 胜, Opponent: 周睿羊
Player: 孟泰龄, Date: 2009-07-11, Rating: 3401, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 孟泰龄, Date: 2009-07-09, Rating: 3400, Black and White: 执白, Result: 胜, Opponent: 张立
Player: 孟泰龄, Date: 2009-07-04, Rating: 3400, Black and White: 执黑, Result: 胜, Opponent: 黄奕中
Player: 孟泰龄, Date: 2009-06-30, Rating: 3400, Black and White: 执白, Result: 负, Opponent: 孙梦厦
Player: 孟泰龄, Date: 2009-06-27, Rating: 3399, Black and White: 执黑, Result: 负, Opponent: 王垚
Player: 孟泰龄, Date: 2009-06-18, Rating: 3399, Black and White: 执白, Result: 胜, Opponent: 党毅飞
Player: 孟泰龄, Date: 2009-06-13, Rating: 3399, Black and White: 执黑, Result: 胜, Opponent: 周逵
Player: 孟泰龄, Date: 2009-06-06, Rating: 3398, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 孟泰龄, Date: 2009-05-28, Rating: 3397, Black and White: 执白, Result: 负, Opponent: 刘星
Player: 孟泰龄, Date: 2009-05-23, Rating: 3397, Black and White: 执黑, Result: 胜, Opponent: 孔杰
Player: 孟泰龄, Date: 2009-05-14, Rating: 3396, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 孟泰龄, Date: 2009-05-09, Rating: 3396, Black and White: 执白, Result: 胜, Opponent: 陶忻
Player: 孟泰龄, Date: 2009-04-07, Rating: 3393, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 孟泰龄, Date: 2009-04-05, Rating: 3393, Black and White: 执黑, Result: 胜, Opponent: 李康
Player: 孟泰龄, Date: 2009-04-03, Rating: 3393, Black and White: 执白, Result: 胜, Opponent: 王幼侠
Player: 孟泰龄, Date: 2009-03-31, Rating: 3392, Black and White: 执白, Result: 负, Opponent: 孙力
Player: 孟泰龄, Date: 2009-03-06, Rating: 3391, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 孟泰龄, Date: 2009-02-17, Rating: 3390, Black and White: 执黑, Result: 胜, Opponent: 王昊洋
Player: 孟泰龄, Date: 2009-02-17, Rating: 3390, Black and White: 执白, Result: 胜, Opponent: 牛雨田
Player: 孟泰龄, Date: 2009-02-13, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 孙腾宇
Player: 孟泰龄, Date: 2009-02-11, Rating: 3389, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 孟泰龄, Date: 2009-02-10, Rating: 3389, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 孟泰龄, Date: 2009-02-07, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 王东亮
Player: 孟泰龄, Date: 2009-02-06, Rating: 3388, Black and White: 执白, Result: 胜, Opponent: 李铭
Player: 杨鼎新, Date: 2009-12-30, Rating: 3406, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 杨鼎新, Date: 2009-12-29, Rating: 3406, Black and White: 执白, Result: 负, Opponent: 连笑
Player: 杨鼎新, Date: 2009-12-28, Rating: 3406, Black and White: 执白, Result: 胜, Opponent: 鲁佳
Player: 杨鼎新, Date: 2009-12-20, Rating: 3406, Black and White: 执黑, Result: 胜, Opponent: 李铭
Player: 杨鼎新, Date: 2009-03-06, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 杭天鹏
Player: 杨鼎新, Date: 2009-03-05, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 范蔚菁
Player: 杨鼎新, Date: 2009-03-04, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 蒋蔚
Player: 杨鼎新, Date: 2009-03-03, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 陈兆峰
Player: 王垚, Date: 2009-12-30, Rating: 3345, Black and White: 执白, Result: 胜, Opponent: 范廷钰
Player: 王垚, Date: 2009-12-19, Rating: 3346, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 王垚, Date: 2009-12-05, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 陈耀烨
Player: 王垚, Date: 2009-11-28, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 王垚, Date: 2009-11-22, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 陈耀烨
Player: 王垚, Date: 2009-10-29, Rating: 3350, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 王垚, Date: 2009-10-25, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 王垚, Date: 2009-10-23, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 王檄
Player: 王垚, Date: 2009-10-17, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 王垚, Date: 2009-10-13, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 王垚, Date: 2009-10-10, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 王垚, Date: 2009-09-11, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 王垚, Date: 2009-09-07, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 王垚, Date: 2009-09-05, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 牛雨田
Player: 王垚, Date: 2009-08-19, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 常昊
Player: 王垚, Date: 2009-08-17, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 常昊
Player: 王垚, Date: 2009-08-08, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 王垚, Date: 2009-07-23, Rating: 3359, Black and White: 执黑, Result: 胜, Opponent: 陈耀烨
Player: 王垚, Date: 2009-07-11, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 王垚, Date: 2009-07-09, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 王垚, Date: 2009-07-04, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 王垚, Date: 2009-06-30, Rating: 3360, Black and White: 执白, Result: 胜, Opponent: 孟磊
Player: 王垚, Date: 2009-06-30, Rating: 3360, Black and White: 执白, Result: 负, Opponent: 桂文波
Player: 王垚, Date: 2009-06-27, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 孟泰龄
Player: 王垚, Date: 2009-06-18, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 胡耀宇
Player: 王垚, Date: 2009-06-13, Rating: 3362, Black and White: 执白, Result: 负, Opponent: 古灵益
Player: 王垚, Date: 2009-06-06, Rating: 3362, Black and White: 执黑, Result: 负, Opponent: 周睿羊
Player: 王垚, Date: 2009-06-03, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 王垚, Date: 2009-06-01, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 刘星
Player: 王垚, Date: 2009-05-30, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 王垚, Date: 2009-05-28, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 李喆
Player: 王垚, Date: 2009-05-23, Rating: 3363, Black and White: 执黑, Result: 负, Opponent: 朴文垚
Player: 王垚, Date: 2009-05-14, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 古力
Player: 王垚, Date: 2009-05-09, Rating: 3364, Black and White: 执黑, Result: 负, Opponent: 牛雨田
Player: 王垚, Date: 2009-04-22, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 王垚, Date: 2009-02-19, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 时越
Player: 王垚, Date: 2009-02-17, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 毛睿龙
Player: 王垚, Date: 2009-02-15, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 王垚, Date: 2009-02-10, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 张强
Player: 王垚, Date: 2009-02-08, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 安祚永, Date: 2009-12-30, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 安祚永, Date: 2009-12-14, Rating: 3378, Black and White: 执白, Result: 负, Opponent: 尹灿熙
Player: 安祚永, Date: 2009-12-09, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 金东勉
Player: 安祚永, Date: 2009-12-07, Rating: 3378, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 安祚永, Date: 2009-11-23, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 安祚永, Date: 2009-11-17, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 金志锡
Player: 安祚永, Date: 2009-11-10, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 权亨镇
Player: 安祚永, Date: 2009-11-06, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 朴升哲
Player: 安祚永, Date: 2009-10-30, Rating: 3381, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 安祚永, Date: 2009-10-10, Rating: 3382, Black and White: 执黑, Result: 负, Opponent: 安成浚
Player: 安祚永, Date: 2009-09-30, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 金基原
Player: 安祚永, Date: 2009-09-26, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 安亨浚
Player: 安祚永, Date: 2009-09-24, Rating: 3384, Black and White: 执白, Result: 胜, Opponent: 姜东润
Player: 安祚永, Date: 2009-09-22, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 安祚永, Date: 2009-09-18, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 韩雄奎
Player: 安祚永, Date: 2009-09-07, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 安祚永, Date: 2009-09-03, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 金炯佑
Player: 安祚永, Date: 2009-09-02, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 全瑛圭
Player: 安祚永, Date: 2009-08-28, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 安祚永, Date: 2009-08-21, Rating: 3385, Black and White: 执黑, Result: 胜, Opponent: 高根台
Player: 安祚永, Date: 2009-08-16, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 金成宰
Player: 安祚永, Date: 2009-08-04, Rating: 3385, Black and White: 执黑, Result: 负, Opponent: 玉井伸
Player: 安祚永, Date: 2009-07-27, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 金志锡
Player: 安祚永, Date: 2009-07-19, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 陈东奎
Player: 安祚永, Date: 2009-07-05, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 安亨浚
Player: 安祚永, Date: 2009-06-26, Rating: 3386, Black and White: 执白, Result: 胜, Opponent: 尹峻相
Player: 安祚永, Date: 2009-06-22, Rating: 3386, Black and White: 执黑, Result: 胜, Opponent: 洪基杓
Player: 安祚永, Date: 2009-04-30, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 安祚永, Date: 2009-04-15, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 王煜辉
Player: 安祚永, Date: 2009-03-30, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 温昭珍
Player: 安祚永, Date: 2009-03-27, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 安祚永, Date: 2009-03-01, Rating: 3381, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 白洪淅, Date: 2009-11-26, Rating: 3387, Black and White: 执白, Result: 负, Opponent: 姜儒泽
Player: 白洪淅, Date: 2009-11-14, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 洪性志
Player: 白洪淅, Date: 2009-11-03, Rating: 3386, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 白洪淅, Date: 2009-10-23, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 金玄燮
Player: 白洪淅, Date: 2009-09-19, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 廉正勋
Player: 白洪淅, Date: 2009-08-30, Rating: 3383, Black and White: 执白, Result: 胜, Opponent: 姜昌培
Player: 白洪淅, Date: 2009-08-23, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 白洪淅, Date: 2009-08-17, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 白洪淅, Date: 2009-08-16, Rating: 3383, Black and White: 执黑, Result: 胜, Opponent: 赵汉乘
Player: 白洪淅, Date: 2009-07-27, Rating: 3382, Black and White: 执白, Result: 胜, Opponent: 宋泰坤
Player: 白洪淅, Date: 2009-07-09, Rating: 3381, Black and White: 执黑, Result: 胜, Opponent: 安成浚
Player: 白洪淅, Date: 2009-06-27, Rating: 3380, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 白洪淅, Date: 2009-06-20, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 李廷宇
Player: 白洪淅, Date: 2009-06-17, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 李昌镐
Player: 白洪淅, Date: 2009-05-30, Rating: 3378, Black and White: 执黑, Result: 负, Opponent: 洪旼杓
Player: 白洪淅, Date: 2009-05-08, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 金炯佑
Player: 白洪淅, Date: 2009-04-20, Rating: 3376, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 白洪淅, Date: 2009-04-16, Rating: 3376, Black and White: 执白, Result: 胜, Opponent: 黄翊祖
Player: 白洪淅, Date: 2009-04-14, Rating: 3376, Black and White: 执白, Result: 负, Opponent: 安亨浚
Player: 白洪淅, Date: 2009-03-29, Rating: 3376, Black and White: 执黑, Result: 负, Opponent: 黄奕中
Player: 白洪淅, Date: 2009-03-21, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 白洪淅, Date: 2009-03-01, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 白洪淅, Date: 2009-01-18, Rating: 3374, Black and White: 执白, Result: 负, Opponent: 朴廷桓
Player: 白洪淅, Date: 2009-01-17, Rating: 3374, Black and White: 执黑, Result: 负, Opponent: 朴廷桓
Player: 白洪淅, Date: 2009-01-11, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 睦镇硕
Player: 孙腾宇, Date: 2009-12-28, Rating: 3377, Black and White: 执白, Result: 负, Opponent: 廖行文
Player: 孙腾宇, Date: 2009-12-09, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 羽根直树
Player: 孙腾宇, Date: 2009-11-15, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 钟文靖
Player: 孙腾宇, Date: 2009-11-15, Rating: 3379, Black and White: 执黑, Result: 胜, Opponent: 罗洗河
Player: 孙腾宇, Date: 2009-11-15, Rating: 3379, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 孙腾宇, Date: 2009-09-28, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 朴文垚
Player: 孙腾宇, Date: 2009-09-03, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 孙腾宇, Date: 2009-09-01, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 古力
Player: 孙腾宇, Date: 2009-08-27, Rating: 3379, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 孙腾宇, Date: 2009-05-07, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 彭立尧
Player: 孙腾宇, Date: 2009-05-05, Rating: 3373, Black and White: 执白, Result: 胜, Opponent: 陈浩
Player: 孙腾宇, Date: 2009-04-20, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 姜儒泽
Player: 孙腾宇, Date: 2009-04-02, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 彭立尧
Player: 孙腾宇, Date: 2009-03-04, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 张维
Player: 孙腾宇, Date: 2009-02-13, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 孟泰龄
Player: 孙腾宇, Date: 2009-02-11, Rating: 3369, Black and White: 执白, Result: 胜, Opponent: 毛睿龙
Player: 孙腾宇, Date: 2009-02-08, Rating: 3368, Black and White: 执黑, Result: 负, Opponent: 时越
Player: 朴正祥, Date: 2009-12-30, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 朴正祥, Date: 2009-11-13, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 朴正祥, Date: 2009-11-09, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 李熙星
Player: 朴正祥, Date: 2009-10-24, Rating: 3346, Black and White: 执白, Result: 负, Opponent: 安成浚
Player: 朴正祥, Date: 2009-10-16, Rating: 3346, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 朴正祥, Date: 2009-10-09, Rating: 3347, Black and White: 执黑, Result: 胜, Opponent: 朴廷桓
Player: 朴正祥, Date: 2009-09-30, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 陈东奎
Player: 朴正祥, Date: 2009-09-28, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 李廷宇
Player: 朴正祥, Date: 2009-09-27, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 金玄燮
Player: 朴正祥, Date: 2009-09-06, Rating: 3350, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 朴正祥, Date: 2009-08-31, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 洪旼杓
Player: 朴正祥, Date: 2009-07-30, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 朴正祥, Date: 2009-07-23, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 姜儒泽
Player: 朴正祥, Date: 2009-07-21, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 朴正祥, Date: 2009-07-17, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 高根台
Player: 朴正祥, Date: 2009-07-04, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 朴正祥, Date: 2009-06-29, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 白大铉
Player: 朴正祥, Date: 2009-06-14, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 许映皓
Player: 朴正祥, Date: 2009-06-12, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 李映九
Player: 朴正祥, Date: 2009-06-06, Rating: 3356, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 朴正祥, Date: 2009-05-18, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 朴正祥, Date: 2009-05-08, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 李载雄
Player: 朴正祥, Date: 2009-04-14, Rating: 3357, Black and White: 执白, Result: 负, Opponent: 李圣宰
Player: 朴正祥, Date: 2009-02-13, Rating: 3361, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 檀啸, Date: 2009-07-29, Rating: 3399, Black and White: 执白, Result: 负, Opponent: 邬光亚
Player: 檀啸, Date: 2009-06-30, Rating: 3395, Black and White: 执黑, Result: 胜, Opponent: 蓝天
Player: 檀啸, Date: 2009-06-30, Rating: 3395, Black and White: 执黑, Result: 负, Opponent: 吴树浩
Player: 檀啸, Date: 2009-04-07, Rating: 3384, Black and White: 执白, Result: 负, Opponent: 尹航
Player: 檀啸, Date: 2009-04-05, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 俞斌
Player: 檀啸, Date: 2009-04-03, Rating: 3384, Black and White: 执黑, Result: 胜, Opponent: 张宏杰
Player: 檀啸, Date: 2009-03-31, Rating: 3383, Black and White: 执白, Result: 负, Opponent: 王檄
Player: 檀啸, Date: 2009-03-08, Rating: 3381, Black and White: 执白, Result: 负, Opponent: 朱元豪
Player: 檀啸, Date: 2009-03-07, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 江维杰
Player: 檀啸, Date: 2009-03-06, Rating: 3380, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 檀啸, Date: 2009-03-05, Rating: 3380, Black and White: 执白, Result: 胜, Opponent: 张维
Player: 檀啸, Date: 2009-03-04, Rating: 3380, Black and White: 执黑, Result: 胜, Opponent: 柁嘉熹
Player: 檀啸, Date: 2009-02-17, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 李喆
Player: 檀啸, Date: 2009-02-17, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 陶欣然
Player: 檀啸, Date: 2009-02-13, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 檀啸, Date: 2009-02-11, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 檀啸, Date: 2009-02-10, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 刘小光
Player: 檀啸, Date: 2009-02-07, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 潘非
Player: 檀啸, Date: 2009-02-06, Rating: 3376, Black and White: 执黑, Result: 胜, Opponent: 何鑫
Player: 丁伟, Date: 2009-12-30, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 周睿羊
Player: 丁伟, Date: 2009-12-05, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 党毅飞
Player: 丁伟, Date: 2009-11-28, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 张维
Player: 丁伟, Date: 2009-11-26, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 金志锡
Player: 丁伟, Date: 2009-11-22, Rating: 3347, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 丁伟, Date: 2009-11-14, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 王煜辉
Player: 丁伟, Date: 2009-11-07, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 俞斌
Player: 丁伟, Date: 2009-10-29, Rating: 3349, Black and White: 执黑, Result: 负, Opponent: 刘星
Player: 丁伟, Date: 2009-10-23, Rating: 3350, Black and White: 执黑, Result: 胜, Opponent: 陶忻
Player: 丁伟, Date: 2009-10-20, Rating: 3350, Black and White: 执白, Result: 负, Opponent: 柁嘉熹
Player: 丁伟, Date: 2009-10-17, Rating: 3350, Black and White: 执白, Result: 胜, Opponent: 王煜辉
Player: 丁伟, Date: 2009-10-13, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 丁伟, Date: 2009-10-10, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 朱元豪
Player: 丁伟, Date: 2009-09-12, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 洪性志
Player: 丁伟, Date: 2009-09-07, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 李世石
