Player: 李昌镐, Date: 2004-12-20, Rating: 3522, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 俞斌, Date: 2004-11-18, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 金承俊
Player: 俞斌, Date: 2004-11-11, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 俞斌, Date: 2004-11-09, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 俞斌, Date: 2004-11-04, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 张文东
Player: 俞斌, Date: 2004-10-28, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 邹俊杰
Player: 俞斌, Date: 2004-10-26, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 俞斌, Date: 2004-10-09, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 谢赫
Player: 俞斌, Date: 2004-08-23, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 俞斌, Date: 2004-08-21, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 俞斌, Date: 2004-08-08, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 俞斌, Date: 2004-08-06, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 俞斌, Date: 2004-07-01, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 曹恒梃
Player: 俞斌, Date: 2004-06-22, Rating: 3371, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 俞斌, Date: 2004-06-20, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 彭荃
Player: 俞斌, Date: 2004-06-10, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 朴升哲
Player: 俞斌, Date: 2004-06-03, Rating: 3371, Black and White: 执黑, Result: 负, Opponent: 李喆
Player: 俞斌, Date: 2004-05-20, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 朴升贤
Player: 俞斌, Date: 2004-05-14, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 俞斌, Date: 2004-05-13, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 俞斌, Date: 2004-05-12, Rating: 3371, Black and White: 执白, Result: 胜, Opponent: 朴炳奎
Player: 俞斌, Date: 2004-05-08, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 俞斌, Date: 2004-05-02, Rating: 3370, Black and White: 执白, Result: 负, Opponent: 古力
Player: 俞斌, Date: 2004-04-29, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 王雷
Player: 俞斌, Date: 2004-04-22, Rating: 3369, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 俞斌, Date: 2004-04-15, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 俞斌, Date: 2004-03-23, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 俞斌, Date: 2004-03-22, Rating: 3368, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 俞斌, Date: 2004-03-21, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 俞斌, Date: 2004-03-17, Rating: 3367, Black and White: 执黑, Result: 负, Opponent: 孔杰
Player: 俞斌, Date: 2004-02-28, Rating: 3366, Black and White: 执白, Result: 负, Opponent: 谢赫
Player: 俞斌, Date: 2004-02-26, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 孔杰
Player: 俞斌, Date: 2004-01-09, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 胡耀宇
Player: 高尾绅路, Date: 2004-12-16, Rating: 3378, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 高尾绅路, Date: 2004-12-09, Rating: 3378, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 高尾绅路, Date: 2004-11-25, Rating: 3377, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 高尾绅路, Date: 2004-11-24, Rating: 3377, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 高尾绅路, Date: 2004-11-18, Rating: 3377, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 高尾绅路, Date: 2004-11-07, Rating: 3376, Black and White: 执白, Result: 负, Opponent: 坂井秀至
Player: 高尾绅路, Date: 2004-11-04, Rating: 3375, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 高尾绅路, Date: 2004-10-26, Rating: 3375, Black and White: 执黑, Result: 负, Opponent: 沟上知亲
Player: 高尾绅路, Date: 2004-10-15, Rating: 3374, Black and White: 执白, Result: 胜, Opponent: 周鹤洋
Player: 高尾绅路, Date: 2004-10-07, Rating: 3374, Black and White: 执黑, Result: 胜, Opponent: 潘善琪
Player: 高尾绅路, Date: 2004-09-23, Rating: 3373, Black and White: 执白, Result: 负, Opponent: 三村智保
Player: 高尾绅路, Date: 2004-09-06, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 高尾绅路, Date: 2004-08-21, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 高尾绅路, Date: 2004-08-05, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 高尾绅路, Date: 2004-08-02, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 高尾绅路, Date: 2004-07-23, Rating: 3371, Black and White: 执白, Result: 负, Opponent: 羽根直树
Player: 高尾绅路, Date: 2004-07-12, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 高尾绅路, Date: 2004-07-01, Rating: 3370, Black and White: 执白, Result: 负, Opponent: 金秀俊
Player: 高尾绅路, Date: 2004-06-10, Rating: 3370, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 高尾绅路, Date: 2004-06-07, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 山下敬吾
Player: 高尾绅路, Date: 2004-06-03, Rating: 3370, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 高尾绅路, Date: 2004-05-27, Rating: 3370, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 高尾绅路, Date: 2004-04-29, Rating: 3368, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 高尾绅路, Date: 2004-04-27, Rating: 3368, Black and White: 执白, Result: 胜, Opponent: 沟上知亲
Player: 高尾绅路, Date: 2004-04-10, Rating: 3367, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 高尾绅路, Date: 2004-04-05, Rating: 3367, Black and White: 执白, Result: 胜, Opponent: 羽根直树
Player: 高尾绅路, Date: 2004-03-07, Rating: 3365, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 高尾绅路, Date: 2004-02-09, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 高尾绅路, Date: 2004-02-09, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 杉内雅男
Player: 高尾绅路, Date: 2004-02-08, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 高尾绅路, Date: 2004-02-05, Rating: 3363, Black and White: 执黑, Result: 胜, Opponent: 宫泽吾朗
Player: 高尾绅路, Date: 2004-01-22, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 仓桥正行
Player: 高尾绅路, Date: 2004-01-12, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 横田茂昭
Player: 高尾绅路, Date: 2004-01-12, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 小县真树
Player: 高尾绅路, Date: 2004-01-11, Rating: 3361, Black and White: 执白, Result: 胜, Opponent: 柳时熏
Player: 结城聪, Date: 2004-12-23, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 石仓升
Player: 结城聪, Date: 2004-12-21, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 结城聪, Date: 2004-12-21, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 结城聪, Date: 2004-12-02, Rating: 3372, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 结城聪, Date: 2004-11-29, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 小松藤夫
Player: 结城聪, Date: 2004-11-07, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 结城聪, Date: 2004-10-07, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 结城聪, Date: 2004-10-03, Rating: 3372, Black and White: 执白, Result: 胜, Opponent: 今村善彰
Player: 结城聪, Date: 2004-09-09, Rating: 3371, Black and White: 执黑, Result: 胜, Opponent: 赵治勋
Player: 结城聪, Date: 2004-08-25, Rating: 3370, Black and White: 执白, Result: 负, Opponent: 崔哲瀚
Player: 结城聪, Date: 2004-08-23, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 结城聪, Date: 2004-08-21, Rating: 3370, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 结城聪, Date: 2004-08-08, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 円田秀树
Player: 结城聪, Date: 2004-08-05, Rating: 3369, Black and White: 执黑, Result: 胜, Opponent: 小林觉
Player: 结城聪, Date: 2004-07-22, Rating: 3367, Black and White: 执黑, Result: 胜, Opponent: 仲邑信也
Player: 结城聪, Date: 2004-07-08, Rating: 3366, Black and White: 执白, Result: 胜, Opponent: 今村善彰
Player: 结城聪, Date: 2004-07-01, Rating: 3365, Black and White: 执白, Result: 负, Opponent: 山下敬吾
Player: 结城聪, Date: 2004-06-12, Rating: 3364, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 结城聪, Date: 2004-06-03, Rating: 3363, Black and White: 执白, Result: 负, Opponent: 王立诚
Player: 结城聪, Date: 2004-05-27, Rating: 3363, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 结城聪, Date: 2004-05-13, Rating: 3362, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 结城聪, Date: 2004-04-10, Rating: 3360, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 结城聪, Date: 2004-03-23, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 结城聪, Date: 2004-03-22, Rating: 3359, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 结城聪, Date: 2004-03-21, Rating: 3359, Black and White: 执白, Result: 胜, Opponent: 丁伟
Player: 结城聪, Date: 2004-03-15, Rating: 3359, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 结城聪, Date: 2004-02-19, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 结城聪, Date: 2004-02-15, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 小松英树
Player: 结城聪, Date: 2004-02-10, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 久保胜昭
Player: 结城聪, Date: 2004-02-09, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 结城聪, Date: 2004-01-29, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 结城聪, Date: 2004-01-13, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 酒井真树
Player: 结城聪, Date: 2004-01-13, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 后藤俊午
Player: 结城聪, Date: 2004-01-08, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 赵善津
Player: 依田纪基, Date: 2004-12-23, Rating: 3343, Black and White: 执白, Result: 胜, Opponent: 沟上知亲
Player: 依田纪基, Date: 2004-12-16, Rating: 3343, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 依田纪基, Date: 2004-12-09, Rating: 3344, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 依田纪基, Date: 2004-12-02, Rating: 3345, Black and White: 执白, Result: 胜, Opponent: 潘善琪
Player: 依田纪基, Date: 2004-11-25, Rating: 3345, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 依田纪基, Date: 2004-11-20, Rating: 3345, Black and White: 执黑, Result: 负, Opponent: 小林光一
Player: 依田纪基, Date: 2004-11-18, Rating: 3345, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 依田纪基, Date: 2004-11-03, Rating: 3347, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-10-28, Rating: 3347, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 依田纪基, Date: 2004-10-21, Rating: 3348, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-10-17, Rating: 3348, Black and White: 执白, Result: 胜, Opponent: 张丰酋
Player: 依田纪基, Date: 2004-10-13, Rating: 3348, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-10-07, Rating: 3349, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 依田纪基, Date: 2004-09-29, Rating: 3350, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 依田纪基, Date: 2004-09-22, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-09-16, Rating: 3351, Black and White: 执黑, Result: 胜, Opponent: 柳时熏
Player: 依田纪基, Date: 2004-09-13, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 小林觉
Player: 依田纪基, Date: 2004-09-09, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 依田纪基, Date: 2004-09-02, Rating: 3352, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 依田纪基, Date: 2004-08-30, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 山下敬吾
Player: 依田纪基, Date: 2004-08-23, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 宋泰坤
Player: 依田纪基, Date: 2004-08-21, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 江鸣久
Player: 依田纪基, Date: 2004-08-12, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 依田纪基, Date: 2004-08-09, Rating: 3353, Black and White: 执白, Result: 负, Opponent: 王铭琬
Player: 依田纪基, Date: 2004-08-05, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 高尾绅路
Player: 依田纪基, Date: 2004-08-02, Rating: 3354, Black and White: 执白, Result: 负, Opponent: 高尾绅路
Player: 依田纪基, Date: 2004-07-29, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 依田纪基, Date: 2004-07-26, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 山田规三生
Player: 依田纪基, Date: 2004-07-15, Rating: 3355, Black and White: 执白, Result: 胜, Opponent: 山田规三生
Player: 依田纪基, Date: 2004-07-08, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-07-05, Rating: 3355, Black and White: 执白, Result: 负, Opponent: 朴永训
Player: 依田纪基, Date: 2004-07-03, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 宋泰坤
Player: 依田纪基, Date: 2004-06-29, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 依田纪基, Date: 2004-06-24, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 依田纪基, Date: 2004-06-17, Rating: 3356, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-06-13, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 依田纪基, Date: 2004-06-10, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 依田纪基, Date: 2004-06-05, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 依田纪基, Date: 2004-05-31, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 张栩
Player: 依田纪基, Date: 2004-05-24, Rating: 3357, Black and White: 执白, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-05-20, Rating: 3357, Black and White: 执黑, Result: 胜, Opponent: 河野临
Player: 依田纪基, Date: 2004-05-13, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 依田纪基, Date: 2004-05-07, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 依田纪基, Date: 2004-04-29, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 上村邦夫
Player: 依田纪基, Date: 2004-04-27, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 河野临
Player: 依田纪基, Date: 2004-04-22, Rating: 3358, Black and White: 执白, Result: 负, Opponent: 彭荃
Player: 依田纪基, Date: 2004-04-12, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 依田纪基, Date: 2004-04-05, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 三村智保
Player: 依田纪基, Date: 2004-04-03, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 依田纪基, Date: 2004-04-01, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 小林光一
Player: 依田纪基, Date: 2004-03-23, Rating: 3358, Black and White: 执黑, Result: 负, Opponent: 周俊勋
Player: 依田纪基, Date: 2004-03-22, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 刘昌赫
Player: 依田纪基, Date: 2004-03-21, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 王磊
Player: 依田纪基, Date: 2004-03-11, Rating: 3358, Black and White: 执白, Result: 胜, Opponent: 王铭琬
Player: 依田纪基, Date: 2004-03-08, Rating: 3358, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 依田纪基, Date: 2004-02-05, Rating: 3357, Black and White: 执白, Result: 胜, Opponent: 赵善津
Player: 依田纪基, Date: 2004-02-01, Rating: 3357, Black and White: 执黑, Result: 负, Opponent: 羽根直树
Player: 依田纪基, Date: 2004-01-29, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 山田规三生
Player: 依田纪基, Date: 2004-01-08, Rating: 3356, Black and White: 执黑, Result: 胜, Opponent: 山下敬吾
Player: 陈耀烨, Date: 2004-12-02, Rating: 3388, Black and White: 执黑, Result: 胜, Opponent: 谢赫
Player: 陈耀烨, Date: 2004-11-18, Rating: 3387, Black and White: 执黑, Result: 负, Opponent: 彭荃
Player: 陈耀烨, Date: 2004-11-04, Rating: 3385, Black and White: 执白, Result: 胜, Opponent: 周俊勋
Player: 陈耀烨, Date: 2004-10-21, Rating: 3384, Black and White: 执黑, Result: 负, Opponent: 古灵益
Player: 陈耀烨, Date: 2004-10-09, Rating: 3382, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 陈耀烨, Date: 2004-07-09, Rating: 3372, Black and White: 执黑, Result: 胜, Opponent: 古灵益
Player: 陈耀烨, Date: 2004-07-09, Rating: 3372, Black and White: 执黑, Result: 负, Opponent: 张维
Player: 陈耀烨, Date: 2004-07-01, Rating: 3371, Black and White: 执黑, Result: 负, Opponent: 常昊
Player: 陈耀烨, Date: 2004-06-17, Rating: 3370, Black and White: 执黑, Result: 胜, Opponent: 马晓春
Player: 陈耀烨, Date: 2004-05-13, Rating: 3366, Black and White: 执黑, Result: 胜, Opponent: 金承俊
Player: 陈耀烨, Date: 2004-04-15, Rating: 3363, Black and White: 执黑, Result: 负, Opponent: 刘菁
Player: 陈耀烨, Date: 2004-03-27, Rating: 3361, Black and White: 执白, Result: 负, Opponent: 王雷
Player: 陈耀烨, Date: 2004-01-09, Rating: 3356, Black and White: 执黑, Result: 负, Opponent: 芮乃伟
Player: 安祚永, Date: 2005-01-01, Rating: 3352, Black and White: 执白, Result: 负, Opponent: 姜东润
Player: 安祚永, Date: 2004-12-25, Rating: 3352, Black and White: 执白, Result: 负, Opponent: 尹峻相
Player: 安祚永, Date: 2004-12-18, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 元晟溱
Player: 安祚永, Date: 2004-11-20, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 许映皓
Player: 安祚永, Date: 2004-11-06, Rating: 3353, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 安祚永, Date: 2004-10-02, Rating: 3352, Black and White: 执黑, Result: 胜, Opponent: 李熙星
Player: 安祚永, Date: 2004-08-28, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 姜东润
Player: 安祚永, Date: 2004-07-24, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 安祚永, Date: 2004-07-05, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 安祚永, Date: 2004-07-03, Rating: 3351, Black and White: 执黑, Result: 胜, Opponent: 芮乃伟
Player: 安祚永, Date: 2004-06-26, Rating: 3351, Black and White: 执白, Result: 负, Opponent: 邱峻
Player: 安祚永, Date: 2004-06-25, Rating: 3351, Black and White: 执黑, Result: 负, Opponent: 邱峻
Player: 安祚永, Date: 2004-06-22, Rating: 3351, Black and White: 执白, Result: 胜, Opponent: 曹薰铉
Player: 安祚永, Date: 2004-06-15, Rating: 3352, Black and White: 执白, Result: 负, Opponent: 金主镐
Player: 安祚永, Date: 2004-06-05, Rating: 3352, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 安祚永, Date: 2004-05-24, Rating: 3353, Black and White: 执白, Result: 胜, Opponent: 赵汉乘
Player: 安祚永, Date: 2004-05-10, Rating: 3353, Black and White: 执黑, Result: 负, Opponent: 金主镐
Player: 安祚永, Date: 2004-05-03, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 安达勋
Player: 安祚永, Date: 2004-04-30, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 安祚永, Date: 2004-04-21, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 李映九
Player: 安祚永, Date: 2004-04-12, Rating: 3354, Black and White: 执白, Result: 胜, Opponent: 金江根
Player: 安祚永, Date: 2004-04-07, Rating: 3354, Black and White: 执黑, Result: 负, Opponent: 李映九
Player: 安祚永, Date: 2004-03-31, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 安祚永, Date: 2004-03-29, Rating: 3354, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 刘昌赫, Date: 2004-12-30, Rating: 3334, Black and White: 执黑, Result: 负, Opponent: 李世石
Player: 刘昌赫, Date: 2004-12-26, Rating: 3333, Black and White: 执白, Result: 负, Opponent: 睦镇硕
Player: 刘昌赫, Date: 2004-12-20, Rating: 3333, Black and White: 执白, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 2004-12-10, Rating: 3333, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 2004-12-06, Rating: 3333, Black and White: 执黑, Result: 负, Opponent: 李昌镐
Player: 刘昌赫, Date: 2004-12-05, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 朴永训
Player: 刘昌赫, Date: 2004-12-02, Rating: 3333, Black and White: 执黑, Result: 负, Opponent: 李轶
Player: 刘昌赫, Date: 2004-11-24, Rating: 3333, Black and White: 执黑, Result: 负, Opponent: 高尾绅路
Player: 刘昌赫, Date: 2004-11-22, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 尹峻相
Player: 刘昌赫, Date: 2004-11-18, Rating: 3333, Black and White: 执黑, Result: 胜, Opponent: 刘世振
Player: 刘昌赫, Date: 2004-11-15, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 江铸久
Player: 刘昌赫, Date: 2004-11-08, Rating: 3332, Black and White: 执黑, Result: 胜, Opponent: 元晟溱
Player: 刘昌赫, Date: 2004-10-26, Rating: 3331, Black and White: 执黑, Result: 负, Opponent: 张栩
Player: 刘昌赫, Date: 2004-10-24, Rating: 3331, Black and White: 执白, Result: 胜, Opponent: 李昌镐
Player: 刘昌赫, Date: 2004-10-19, Rating: 3331, Black and White: 执黑, Result: 胜, Opponent: 江铸久
Player: 刘昌赫, Date: 2004-10-14, Rating: 3330, Black and White: 执黑, Result: 负, Opponent: 赵守洵
Player: 刘昌赫, Date: 2004-10-09, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 刘昌赫, Date: 2004-09-26, Rating: 3329, Black and White: 执白, Result: 负, Opponent: 李世石
Player: 刘昌赫, Date: 2004-09-12, Rating: 3328, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2004-09-01, Rating: 3327, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 刘昌赫, Date: 2004-08-30, Rating: 3327, Black and White: 执白, Result: 胜, Opponent: 朴进率
Player: 刘昌赫, Date: 2004-08-23, Rating: 3327, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 刘昌赫, Date: 2004-08-21, Rating: 3327, Black and White: 执黑, Result: 胜, Opponent: 彭荃
Player: 刘昌赫, Date: 2004-08-16, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 尹峻相
Player: 刘昌赫, Date: 2004-07-25, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 睦镇硕
Player: 刘昌赫, Date: 2004-07-19, Rating: 3326, Black and White: 执白, Result: 胜, Opponent: 江铸久
Player: 刘昌赫, Date: 2004-07-09, Rating: 3325, Black and White: 执黑, Result: 负, Opponent: 赵汉乘
Player: 刘昌赫, Date: 2004-07-07, Rating: 3325, Black and White: 执白, Result: 胜, Opponent: 安达勋
Player: 刘昌赫, Date: 2004-07-05, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 宋泰坤
Player: 刘昌赫, Date: 2004-07-03, Rating: 3325, Black and White: 执黑, Result: 负, Opponent: 朴永训
Player: 刘昌赫, Date: 2004-06-24, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 崔明勋
Player: 刘昌赫, Date: 2004-06-21, Rating: 3325, Black and White: 执黑, Result: 负, Opponent: 金江根
Player: 刘昌赫, Date: 2004-06-17, Rating: 3325, Black and White: 执白, Result: 负, Opponent: 孔杰
Player: 刘昌赫, Date: 2004-06-13, Rating: 3326, Black and White: 执黑, Result: 负, Opponent: 崔哲瀚
Player: 刘昌赫, Date: 2004-06-10, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 刘菁
Player: 刘昌赫, Date: 2004-06-05, Rating: 3326, Black and White: 执黑, Result: 胜, Opponent: 崔哲瀚
Player: 刘昌赫, Date: 2004-06-02, Rating: 3326, Black and White: 执白, Result: 负, Opponent: 金成龙
Player: 刘昌赫, Date: 2004-05-31, Rating: 3327, Black and White: 执黑, Result: 胜, Opponent: 崔明勋
Player: 刘昌赫, Date: 2004-05-30, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 宋泰坤
Player: 刘昌赫, Date: 2004-05-27, Rating: 3327, Black and White: 执黑, Result: 负, Opponent: 古力
Player: 刘昌赫, Date: 2004-05-20, Rating: 3328, Black and White: 执黑, Result: 胜, Opponent: 古力
Player: 刘昌赫, Date: 2004-05-18, Rating: 3328, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 刘昌赫, Date: 2004-05-10, Rating: 3328, Black and White: 执白, Result: 负, Opponent: 黄奕中
Player: 刘昌赫, Date: 2004-05-07, Rating: 3329, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 刘昌赫, Date: 2004-04-22, Rating: 3330, Black and White: 执白, Result: 负, Opponent: 常昊
Player: 刘昌赫, Date: 2004-04-20, Rating: 3330, Black and White: 执黑, Result: 胜, Opponent: 刘星
Player: 刘昌赫, Date: 2004-04-12, Rating: 3331, Black and White: 执黑, Result: 胜, Opponent: 王铭琬
Player: 刘昌赫, Date: 2004-04-06, Rating: 3331, Black and White: 执白, Result: 负, Opponent: 李世石
