Player: 李昌镐, Date: 1992-12-30, Rating: 3485, Black and White: 执白, Result: 负, Opponent: 曹薰铉
Player: 石田芳夫, Date: 1992-08-19, Rating: 3219, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 石田芳夫, Date: 1992-07-13, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 本田邦久
Player: 石田芳夫, Date: 1992-07-09, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 山城宏
Player: 石田芳夫, Date: 1992-06-25, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 今村俊也
Player: 石田芳夫, Date: 1992-06-15, Rating: 3228, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 石田芳夫, Date: 1992-06-04, Rating: 3229, Black and White: 执黑, Result: 胜, Opponent: 大山国夫
Player: 石田芳夫, Date: 1992-06-01, Rating: 3229, Black and White: 执黑, Result: 胜, Opponent: 桥本昌二
Player: 石田芳夫, Date: 1992-05-28, Rating: 3229, Black and White: 执黑, Result: 胜, Opponent: 大平修三
Player: 石田芳夫, Date: 1992-05-19, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 曹薰铉
Player: 石田芳夫, Date: 1992-04-06, Rating: 3234, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 石田芳夫, Date: 1992-04-04, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 刘昌赫
Player: 石田芳夫, Date: 1992-03-19, Rating: 3235, Black and White: 执白, Result: 胜, Opponent: 武宫正树
Player: 淡路修三, Date: 1992-12-03, Rating: 3225, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 淡路修三, Date: 1992-09-20, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 森田道博
Player: 淡路修三, Date: 1992-09-19, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 淡路修三, Date: 1992-08-06, Rating: 3233, Black and White: 执黑, Result: 胜, Opponent: 武宫正树
Player: 淡路修三, Date: 1992-07-17, Rating: 3234, Black and White: 执白, Result: 负, Opponent: 赵治勋
Player: 淡路修三, Date: 1992-07-15, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 曹薰铉
Player: 淡路修三, Date: 1992-07-13, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 王立诚
Player: 淡路修三, Date: 1992-06-04, Rating: 3235, Black and White: 执白, Result: 胜, Opponent: 岩田达明
Player: 淡路修三, Date: 1992-05-07, Rating: 3235, Black and White: 执黑, Result: 负, Opponent: 依田纪基
Player: 淡路修三, Date: 1992-04-15, Rating: 3235, Black and White: 执白, Result: 负, Opponent: 藤泽秀行
Player: 淡路修三, Date: 1992-04-02, Rating: 3236, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 淡路修三, Date: 1992-03-23, Rating: 3236, Black and White: 执白, Result: 负, Opponent: 本田邦久
Player: 淡路修三, Date: 1992-03-19, Rating: 3237, Black and White: 执白, Result: 胜, Opponent: 赵治勋
Player: 淡路修三, Date: 1992-03-02, Rating: 3237, Black and White: 执白, Result: 胜, Opponent: 太田清道
Player: 淡路修三, Date: 1992-02-27, Rating: 3238, Black and White: 执白, Result: 胜, Opponent: 林海峰
Player: 淡路修三, Date: 1992-02-17, Rating: 3238, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 淡路修三, Date: 1992-01-16, Rating: 3237, Black and White: 执白, Result: 胜, Opponent: 高林正宏
Player: 淡路修三, Date: 1992-01-09, Rating: 3237, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 俞斌, Date: 1992-12-11, Rating: 3235, Black and White: 执黑, Result: 负, Opponent: 刘昌赫
Player: 俞斌, Date: 1992-12-04, Rating: 3236, Black and White: 执黑, Result: 胜, Opponent: 聂卫平
Player: 俞斌, Date: 1992-11-28, Rating: 3236, Black and White: 执白, Result: 负, Opponent: 小林觉
Player: 俞斌, Date: 1992-11-26, Rating: 3236, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 俞斌, Date: 1992-10-15, Rating: 3236, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 俞斌, Date: 1992-09-13, Rating: 3235, Black and White: 执白, Result: 负, Opponent: 邵炜刚
Player: 俞斌, Date: 1992-09-11, Rating: 3235, Black and White: 执白, Result: 胜, Opponent: 罗洗河
Player: 俞斌, Date: 1992-09-09, Rating: 3235, Black and White: 执黑, Result: 胜, Opponent: 谭炎午
Player: 俞斌, Date: 1992-09-07, Rating: 3235, Black and White: 执黑, Result: 负, Opponent: 张文东
Player: 俞斌, Date: 1992-09-06, Rating: 3235, Black and White: 执黑, Result: 胜, Opponent: 王磊
Player: 俞斌, Date: 1992-09-05, Rating: 3235, Black and White: 执白, Result: 胜, Opponent: 陈临新
Player: 俞斌, Date: 1992-08-20, Rating: 3235, Black and White: 执黑, Result: 负, Opponent: 张文东
Player: 俞斌, Date: 1992-06-24, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 梁伟棠
Player: 俞斌, Date: 1992-06-10, Rating: 3234, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 俞斌, Date: 1992-04-06, Rating: 3234, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 俞斌, Date: 1992-04-04, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 俞斌, Date: 1992-02-18, Rating: 3234, Black and White: 执白, Result: 负, Opponent: 刘小光
Player: 俞斌, Date: 1992-02-16, Rating: 3234, Black and White: 执白, Result: 胜, Opponent: 陈祖德
Player: 俞斌, Date: 1992-02-14, Rating: 3234, Black and White: 执黑, Result: 胜, Opponent: 华学明
Player: 张文东, Date: 1992-10-26, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 张文东, Date: 1992-10-24, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 马晓春
Player: 张文东, Date: 1992-10-22, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 马晓春
Player: 张文东, Date: 1992-10-20, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 张文东, Date: 1992-10-15, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 马晓春
Player: 张文东, Date: 1992-09-14, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 周鹤洋
Player: 张文东, Date: 1992-09-13, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 祝励立
Player: 张文东, Date: 1992-09-11, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 邵炜刚
Player: 张文东, Date: 1992-09-10, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 梁伟棠
Player: 张文东, Date: 1992-09-09, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 陈临新
Player: 张文东, Date: 1992-09-07, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 张文东, Date: 1992-09-06, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 杨士海
Player: 张文东, Date: 1992-09-05, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 廖桂永
Player: 张文东, Date: 1992-09-03, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 张文东, Date: 1992-08-20, Rating: 3230, Black and White: 执白, Result: 胜, Opponent: 俞斌
Player: 张文东, Date: 1992-07-23, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 张文东, Date: 1992-06-26, Rating: 3229, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 张文东, Date: 1992-06-24, Rating: 3229, Black and White: 执黑, Result: 胜, Opponent: 曹大元
Player: 张文东, Date: 1992-04-04, Rating: 3226, Black and White: 执白, Result: 负, Opponent: 徐奉洙
Player: 张文东, Date: 1992-02-14, Rating: 3225, Black and White: 执白, Result: 负, Opponent: 郑弘
Player: 曹大元, Date: 1992-12-15, Rating: 3247, Black and White: 执黑, Result: 胜, Opponent: 张秀英
Player: 曹大元, Date: 1992-12-14, Rating: 3246, Black and White: 执黑, Result: 胜, Opponent: 依田纪基
Player: 曹大元, Date: 1992-10-15, Rating: 3240, Black and White: 执白, Result: 负, Opponent: 陈临新
Player: 曹大元, Date: 1992-10-04, Rating: 3238, Black and White: 执白, Result: 负, Opponent: 聂卫平
Player: 曹大元, Date: 1992-09-11, Rating: 3237, Black and White: 执黑, Result: 胜, Opponent: 郑弘
Player: 曹大元, Date: 1992-09-02, Rating: 3236, Black and White: 执黑, Result: 负, Opponent: 陈临新
Player: 曹大元, Date: 1992-06-24, Rating: 3231, Black and White: 执白, Result: 负, Opponent: 张文东
Player: 曹大元, Date: 1992-02-20, Rating: 3224, Black and White: 执黑, Result: 负, Opponent: 王元
Player: 曹大元, Date: 1992-02-18, Rating: 3224, Black and White: 执白, Result: 胜, Opponent: 郑弘
Player: 曹大元, Date: 1992-02-16, Rating: 3224, Black and White: 执黑, Result: 胜, Opponent: 吴肇毅
Player: 周鹤洋, Date: 1992-09-14, Rating: 3223, Black and White: 执白, Result: 胜, Opponent: 马石
Player: 周鹤洋, Date: 1992-09-14, Rating: 3223, Black and White: 执黑, Result: 胜, Opponent: 邵炜刚
Player: 周鹤洋, Date: 1992-09-14, Rating: 3223, Black and White: 执白, Result: 负, Opponent: 张文东
Player: 周鹤洋, Date: 1992-09-11, Rating: 3223, Black and White: 执白, Result: 胜, Opponent: 刘菁
Player: 周鹤洋, Date: 1992-09-06, Rating: 3222, Black and White: 执黑, Result: 胜, Opponent: 方捷
Player: 周鹤洋, Date: 1992-09-03, Rating: 3222, Black and White: 执白, Result: 负, Opponent: 罗洗河
Player: 东野弘昭, Date: 1992-11-19, Rating: 3230, Black and White: 执黑, Result: 负, Opponent: 加藤正夫
Player: 东野弘昭, Date: 1992-11-12, Rating: 3230, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 东野弘昭, Date: 1992-10-15, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 小松英树
Player: 东野弘昭, Date: 1992-09-17, Rating: 3230, Black and White: 执黑, Result: 胜, Opponent: 大平修三
Player: 东野弘昭, Date: 1992-08-20, Rating: 3229, Black and White: 执白, Result: 胜, Opponent: 宫泽吾朗
Player: 东野弘昭, Date: 1992-04-19, Rating: 3225, Black and White: 执黑, Result: 胜, Opponent: 杨嘉源
Player: 东野弘昭, Date: 1992-02-27, Rating: 3223, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 羽根泰正, Date: 1992-11-05, Rating: 3207, Black and White: 执白, Result: 胜, Opponent: 小县真树
Player: 羽根泰正, Date: 1992-10-15, Rating: 3208, Black and White: 执黑, Result: 胜, Opponent: 山城宏
Player: 羽根泰正, Date: 1992-08-16, Rating: 3209, Black and White: 执黑, Result: 胜, Opponent: 坂田荣男
Player: 羽根泰正, Date: 1992-08-02, Rating: 3209, Black and White: 执白, Result: 胜, Opponent: 久岛国夫
Player: 羽根泰正, Date: 1992-06-18, Rating: 3209, Black and White: 执白, Result: 胜, Opponent: 土田正光
Player: 羽根泰正, Date: 1992-06-08, Rating: 3209, Black and White: 执黑, Result: 负, Opponent: 本田邦久
Player: 羽根泰正, Date: 1992-04-23, Rating: 3210, Black and White: 执黑, Result: 胜, Opponent: 西条雅孝
Player: 羽根泰正, Date: 1992-04-02, Rating: 3210, Black and White: 执黑, Result: 负, Opponent: 山城宏
Player: 羽根泰正, Date: 1992-02-19, Rating: 3210, Black and White: 执黑, Result: 负, Opponent: 聂卫平
Player: 羽根泰正, Date: 1992-01-16, Rating: 3212, Black and White: 执黑, Result: 胜, Opponent: 中根直行
Player: 小松英树, Date: 1992-12-24, Rating: 3207, Black and White: 执白, Result: 胜, Opponent: 大竹英雄
Player: 小松英树, Date: 1992-12-21, Rating: 3208, Black and White: 执黑, Result: 胜, Opponent: 中小野田智己
Player: 小松英树, Date: 1992-12-03, Rating: 3208, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 小松英树, Date: 1992-11-05, Rating: 3208, Black and White: 执黑, Result: 负, Opponent: 山城宏
Player: 小松英树, Date: 1992-10-31, Rating: 3208, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 小松英树, Date: 1992-10-22, Rating: 3208, Black and White: 执黑, Result: 负, Opponent: 片冈聪
Player: 小松英树, Date: 1992-10-15, Rating: 3209, Black and White: 执白, Result: 负, Opponent: 东野弘昭
Player: 小松英树, Date: 1992-10-08, Rating: 3209, Black and White: 执白, Result: 负, Opponent: 片冈聪
Player: 小松英树, Date: 1992-09-29, Rating: 3210, Black and White: 执白, Result: 胜, Opponent: 麦克雷蒙
Player: 小松英树, Date: 1992-09-21, Rating: 3210, Black and White: 执黑, Result: 胜, Opponent: 麦克雷蒙
Player: 小松英树, Date: 1992-09-17, Rating: 3211, Black and White: 执白, Result: 胜, Opponent: 依田纪基
Player: 小松英树, Date: 1992-09-06, Rating: 3211, Black and White: 执黑, Result: 胜, Opponent: 中泽彩子
Player: 小松英树, Date: 1992-09-03, Rating: 3211, Black and White: 执白, Result: 胜, Opponent: 横田茂昭
Player: 小松英树, Date: 1992-08-20, Rating: 3211, Black and White: 执白, Result: 胜, Opponent: 山城宏
Player: 小松英树, Date: 1992-08-06, Rating: 3211, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 小松英树, Date: 1992-07-27, Rating: 3211, Black and White: 执白, Result: 负, Opponent: 徐奉洙
Player: 小松英树, Date: 1992-07-13, Rating: 3211, Black and White: 执黑, Result: 负, Opponent: 芮乃伟
Player: 小松英树, Date: 1992-07-09, Rating: 3211, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 小松英树, Date: 1992-06-18, Rating: 3211, Black and White: 执白, Result: 负, Opponent: 武宫正树
Player: 小松英树, Date: 1992-06-04, Rating: 3212, Black and White: 执白, Result: 胜, Opponent: 结城聪
Player: 小松英树, Date: 1992-05-29, Rating: 3212, Black and White: 执黑, Result: 负, Opponent: 郑弘
Player: 小松英树, Date: 1992-05-27, Rating: 3212, Black and White: 执白, Result: 胜, Opponent: 吴肇毅
Player: 小松英树, Date: 1992-05-21, Rating: 3212, Black and White: 执黑, Result: 胜, Opponent: 藤泽秀行
Player: 小松英树, Date: 1992-05-07, Rating: 3212, Black and White: 执白, Result: 负, Opponent: 加藤正夫
Player: 小松英树, Date: 1992-04-23, Rating: 3212, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 小松英树, Date: 1992-04-09, Rating: 3212, Black and White: 执黑, Result: 胜, Opponent: 加藤正夫
Player: 小松英树, Date: 1992-04-01, Rating: 3212, Black and White: 执黑, Result: 胜, Opponent: 刘菁
Player: 小松英树, Date: 1992-03-26, Rating: 3212, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 小松英树, Date: 1992-03-18, Rating: 3212, Black and White: 执黑, Result: 负, Opponent: 藤泽秀行
Player: 小松英树, Date: 1992-03-12, Rating: 3212, Black and White: 执黑, Result: 胜, Opponent: 陈嘉锐
Player: 小松英树, Date: 1992-03-07, Rating: 3212, Black and White: 执白, Result: 胜, Opponent: 森田道博
Player: 小松英树, Date: 1992-03-05, Rating: 3212, Black and White: 执白, Result: 胜, Opponent: 石田章
Player: 小松英树, Date: 1992-02-06, Rating: 3211, Black and White: 执白, Result: 胜, Opponent: 今村俊也
Player: 小松英树, Date: 1992-01-23, Rating: 3211, Black and White: 执黑, Result: 胜, Opponent: 片冈聪
Player: 小松英树, Date: 1992-01-09, Rating: 3210, Black and White: 执白, Result: 负, Opponent: 淡路修三
Player: 本田邦久, Date: 1992-10-15, Rating: 3227, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 本田邦久, Date: 1992-09-24, Rating: 3227, Black and White: 执黑, Result: 胜, Opponent: 彦坂直人
Player: 本田邦久, Date: 1992-08-20, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 小林光一
Player: 本田邦久, Date: 1992-08-06, Rating: 3226, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 本田邦久, Date: 1992-08-03, Rating: 3226, Black and White: 执白, Result: 负, Opponent: 大竹英雄
Player: 本田邦久, Date: 1992-07-13, Rating: 3226, Black and White: 执黑, Result: 胜, Opponent: 石田芳夫
Player: 本田邦久, Date: 1992-06-08, Rating: 3225, Black and White: 执白, Result: 胜, Opponent: 羽根泰正
Player: 本田邦久, Date: 1992-05-25, Rating: 3224, Black and White: 执白, Result: 胜, Opponent: 杉内雅男
Player: 本田邦久, Date: 1992-05-21, Rating: 3224, Black and White: 执白, Result: 负, Opponent: 小县真树
Player: 本田邦久, Date: 1992-05-18, Rating: 3224, Black and White: 执黑, Result: 胜, Opponent: 大窪一玄
Player: 本田邦久, Date: 1992-04-20, Rating: 3223, Black and White: 执黑, Result: 胜, Opponent: 工藤纪夫
Player: 本田邦久, Date: 1992-04-06, Rating: 3222, Black and White: 执白, Result: 胜, Opponent: 黑泽忠尚
Player: 本田邦久, Date: 1992-03-23, Rating: 3221, Black and White: 执黑, Result: 胜, Opponent: 淡路修三
Player: 本田邦久, Date: 1992-03-12, Rating: 3220, Black and White: 执白, Result: 胜, Opponent: 大窪一玄
Player: 今村俊也, Date: 1992-08-23, Rating: 3219, Black and White: 执白, Result: 胜, Opponent: 石井邦生
Player: 今村俊也, Date: 1992-07-06, Rating: 3215, Black and White: 执黑, Result: 负, Opponent: 大竹英雄
Player: 今村俊也, Date: 1992-06-25, Rating: 3214, Black and White: 执白, Result: 负, Opponent: 石田芳夫
Player: 今村俊也, Date: 1992-04-16, Rating: 3211, Black and White: 执白, Result: 负, Opponent: 依田纪基
Player: 今村俊也, Date: 1992-04-09, Rating: 3211, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 今村俊也, Date: 1992-04-06, Rating: 3211, Black and White: 执白, Result: 负, Opponent: 三王裕孝
Player: 今村俊也, Date: 1992-03-30, Rating: 3210, Black and White: 执黑, Result: 胜, Opponent: 春山勇
Player: 今村俊也, Date: 1992-03-19, Rating: 3210, Black and White: 执黑, Result: 胜, Opponent: 大竹英雄
Player: 今村俊也, Date: 1992-03-09, Rating: 3209, Black and White: 执黑, Result: 胜, Opponent: 久岛国夫
Player: 今村俊也, Date: 1992-02-24, Rating: 3209, Black and White: 执黑, Result: 胜, Opponent: 金岛忠
Player: 今村俊也, Date: 1992-02-10, Rating: 3208, Black and White: 执黑, Result: 胜, Opponent: 久保胜昭
Player: 今村俊也, Date: 1992-02-06, Rating: 3207, Black and White: 执黑, Result: 负, Opponent: 小松英树
Player: 今村俊也, Date: 1992-01-27, Rating: 3207, Black and White: 执黑, Result: 胜, Opponent: 上村邦夫
Player: 今村俊也, Date: 1992-01-20, Rating: 3206, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 今村俊也, Date: 1992-01-08, Rating: 3205, Black and White: 执白, Result: 负, Opponent: 小林光一
Player: 柳时熏, Date: 1992-11-15, Rating: 3221, Black and White: 执黑, Result: 负, Opponent: 赵治勋
Player: 柳时熏, Date: 1992-10-20, Rating: 3220, Black and White: 执白, Result: 负, Opponent: 陈嘉锐
Player: 柳时熏, Date: 1992-09-28, Rating: 3220, Black and White: 执白, Result: 胜, Opponent: 笠井浩二
Player: 柳时熏, Date: 1992-09-10, Rating: 3220, Black and White: 执黑, Result: 负, Opponent: 王立诚
Player: 柳时熏, Date: 1992-09-07, Rating: 3220, Black and White: 执黑, Result: 胜, Opponent: 冈田伸一郎
Player: 柳时熏, Date: 1992-08-31, Rating: 3220, Black and White: 执白, Result: 胜, Opponent: 前谷信吾
Player: 柳时熏, Date: 1992-08-24, Rating: 3220, Black and White: 执白, Result: 胜, Opponent: 小山秀雄
Player: 柳时熏, Date: 1992-08-17, Rating: 3220, Black and White: 执黑, Result: 胜, Opponent: 高林正宏
Player: 柳时熏, Date: 1992-08-13, Rating: 3220, Black and White: 执黑, Result: 胜, Opponent: 林海峰
Player: 柳时熏, Date: 1992-06-29, Rating: 3218, Black and White: 执黑, Result: 胜, Opponent: 松原大成
Player: 柳时熏, Date: 1992-06-22, Rating: 3218, Black and White: 执黑, Result: 胜, Opponent: 结城聪
Player: 柳时熏, Date: 1992-06-15, Rating: 3218, Black and White: 执白, Result: 胜, Opponent: 三村智保
Player: 柳时熏, Date: 1992-06-08, Rating: 3217, Black and White: 执白, Result: 胜, Opponent: 中小野田智己
Player: 柳时熏, Date: 1992-06-01, Rating: 3217, Black and White: 执白, Result: 胜, Opponent: 加藤充志
Player: 柳时熏, Date: 1992-05-14, Rating: 3215, Black and White: 执黑, Result: 负, Opponent: 坂田荣男
Player: 柳时熏, Date: 1992-03-04, Rating: 3210, Black and White: 执白, Result: 胜, Opponent: 山田规三生
